StartDate;EndDate;Status;Progress;Duration (in seconds);Finished;RecordedDate;LocationLatitude;LocationLongitude;DistributionChannel;UserLanguage;Q1.2;Q1.3_Browser;Q1.3_Version;Q1.3_Operating System;Q1.3_Resolution;Q2.2_1;Q2.2_2;Q2.2_3;Q2.2_4;Q2.2_5;Q2.3_1;Q2.3_2;Q2.3_3;Q3.2_1;Q3.2_2;Q3.2_3;Q3.2_4;Q3.2_5;Q3.3_1;Q3.3_2;Q3.3_3;Q5.3;Q5.4;Q5.5;Q5.6;Q6.2_1;Q6.2_2;Q6.2_3;Q6.2_4;Q7.2;Q7.3;Q8.3_First Click;Q8.3_Last Click;Q8.3_Page Submit;Q8.3_Click Count;Q8.5_First Click;Q8.5_Last Click;Q8.5_Page Submit;Q8.5_Click Count;Q8.6;Q8.7;Q10.3_First Click;Q10.3_Last Click;Q10.3_Page Submit;Q10.3_Click Count;Q10.5_First Click;Q10.5_Last Click;Q10.5_Page Submit;Q10.5_Click Count;Q10.6;Q10.7;Q14.2_First Click;Q14.2_Last Click;Q14.2_Page Submit;Q14.2_Click Count;Q15.2;Q15.3;Q15.4;Q15.5;Q15.6;Q15.7;Q16.2;Q16.3;Q16.7_1;Q16.7_2;Q16.7_3;Q16.8_1;Q16.8_1_TEXT;Q298;Q17.1;Q17.1_7_TEXT;Q6.3_1;Q6.3_2;Q6.4;Q5.8;Q5.9;Q5.10;Q16.5;Q16.6;Q18.2;Q18.3;Q4.2;Q4.3;Q4.4;Q20.2;Q20.3;Q20.4;Q20.5;Q18.4;Q18.5;Q19.2_8;Q19.3;Q19.4;Q19.4_9_TEXT;Q19.5;Q19.6;Q19.7;Q19.7_2_TEXT;Q19.8;Q19.9;Q19.9_2_TEXT;Q19.10;Q20.6
2021-01-28 12:27:04;2021-01-28 12:42:32;0;100;927;1;2021-01-28 12:42:32;53.63330078125;-8.1833038330078125;anonymous;EN-GB;1;Edge;88.0.705.53;Windows NT 10.0;1280x720;;;;;;;;;6;6;6;7;6;7;7;7;;;;;5;7;4;5;5;5;;;;;;;;;;;0;0;63.933;0;0;0;58.009;0;5;5;0;0;111.852;0;7;2;2;7;6;6;4;stop me getting and spreading the virus;4;3;4;;;1;7;99;7;5;7;;;;2;2;5;6;4;4;6;5;5;;2;2;;61;2;4;;2;7;1;;6;1;;1;
2021-01-28 12:33:57;2021-01-28 12:42:52;0;100;535;1;2021-01-28 12:42:52;53.0386962890625;-7.296600341796875;anonymous;EN-GB;1;Chrome;88.0.4324.93;Android 11;393x808;6;6;6;6;5;6;6;6;;;;;;;;;3;7;1;4;;;;;4;4;13.153;13.153;24.577;1;23.159;32.35;38.585;2;7;5;;;;;;;;;;;10.272;48.921;51.453;5;7;3;2;7;7;6;4;I feel it is safe given indicators and data so far. It has been trialed on tens of thousands of people. I trust the ema to make sure its as safe as possible ;4;2;4;;;1;7;99;;;;5;1;4;2;2;7;7;3;4;5;3;5;;1;2;;36;2;2;;2;5;1;;11;1;;2;
2021-01-28 12:27:26;2021-01-28 12:46:09;0;100;1123;1;2021-01-28 12:46:10;53.0386962890625;-7.296600341796875;anonymous;EN-GB;1;Chrome;88.0.4324.93;Android 10;385x811;1;1;1;1;1;4;3;4;;;;;;;;;1;4;1;1;;;;;1;1;;;;;;;;;;;18.358;34.911;36.003;2;10.285;14.809;18.359;2;7;5;51.27;67.766;71.738;3;1;7;7;1;1;7;1;I don't think it was tested for long enough and nobody knows long term effects;2;1;2;;;2;7;99;;;;7;6;5;2;2;4;3;1;4;1;7;7;;1;1;No;67;1;3;;2;3;1;;28;1;;2;I think covid is not ever going away
2021-01-28 12:27:33;2021-01-28 12:46:52;0;100;1158;1;2021-01-28 12:46:52;53.27020263671875;-9.05029296875;anonymous;EN-GB;1;Chrome;88.0.4324.96;Macintosh;1920x1080;;;;;;;;;3;3;3;4;1;6;6;5;;;;;6;6;3;2;5;5;0;0;47.317;0;0;0;69.8;0;7;2;;;;;;;;;;;0;0;94.331;0;5;6;5;5;5;6;3;I would prefer to wait and have other choices of vaccines;4;4;3;;;2;7;99;7;7;4;;;;2;1;4;5;4;7;1;4;6;;2;1;covid 19 effect;64;1;6;;2;4;1;;11;2;Irish;1;No
2021-01-28 12:10:00;2021-01-28 12:52:02;0;100;2522;1;2021-01-28 12:52:02;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Chrome;88.0.4324.104;Windows NT 10.0;1366x768;;;;;;;;;6;4;5;6;3;4;4;6;;;;;5;6;5;6;5;5;;;;;;;;;;;0;0;34.665;0;0;0;66.201;0;7;7;0;0;253.031;0;6;7;6;6;6;6;2;in my own decision i prefer to get my vaccine after maybe half a year or a year i want to know what is the side effect and some proof that is totally effective;3;3;3;;;2;7;99;7;7;1;;;;2;2;5;6;6;6;4;6;6;;2;1;long division ;37;2;5;;2;3;1;;15;1;;1;none 
2021-01-28 12:46:59;2021-01-28 12:52:46;0;100;346;1;2021-01-28 12:52:46;51.8979949951171875;-8.4889984130859375;anonymous;EN-GB;1;Safari;4.0;Android 11;384x854;2;2;2;3;1;4;4;4;;;;;;;;;4;4;1;2;;;;;4;4;;;;;;;;;;;9.738;10.959;11.656;2;5.437;8.381;8.915;3;7;7;5.018;9.61;16.814;3;2;6;7;3;4;7;3;I don't know if I will get it or not;3;4;3;;;2;7;99;;;;7;1;1;2;2;5;7;2;1;3;4;4;;1;2;;39;1;3;;1;8;1;;5;1;;1;No
2021-01-28 12:05:11;2021-01-28 12:54:50;0;100;2978;1;2021-01-28 12:54:50;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Chrome;83.0.4103.106;Android 8.0.0;360x740;4;4;4;6;3;5;5;5;;;;;;;;;6;7;1;4;;;;;4;4;1.612;23.19;27.52;5;1.653;53.48;65.594;9;7;6;;;;;;;;;;;3.64;69.098;94.473;17;7;2;2;7;7;7;4;To protect my family, i work in a supermarket, and also so the world can get back to some bit of normality with most people vaccinated..;4;2;4;;;1;7;99;;;;5;1;6;2;2;1;1;4;4;5;4;4;;;2;;46;2;2;;2;9;1;;5;1;;1;No
2021-01-28 12:53:50;2021-01-28 12:54:59;0;100;69;1;2021-01-28 12:55:00;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Safari iPhone;14.0;iPhone;414x896;1;4;4;3;3;1;1;1;;;;;;;;;1;1;3;3;;;;;4;4;0.46;0.83;1.674;2;0.303;0.722;1.434;2;2;4;;;;;;;;;;;0.403;0.794;1.57;2;5;4;1;2;4;5;3;Hss;1;3;2;2;;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-01-28 12:49:11;2021-01-28 12:57:18;0;100;486;1;2021-01-28 12:57:18;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Chrome;88.0.4324.93;Android 9;360x640;4;2;2;4;1;4;1;5;;;;;;;;;6;1;3;2;;;;;1;1;7.917;8.949;16.468;2;3.182;16.3;19.3;6;1;2;;;;;;;;;;;4.744;6.254;12.869;3;1;7;1;1;2;2;3;A slave obeys;3;2;3;;;3;7;99;;;;7;7;1;2;1;1;2;4;4;1;7;1;They use that data for their own interests;1;2;;35;1;6;;2;8;1;;7;1;;1;
2021-01-28 12:05:28;2021-01-28 12:57:36;0;100;3128;1;2021-01-28 12:57:36;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Chrome;72.0.3626.76;Android 8.1.0;360x720;6;6;7;7;7;5;7;7;;;;;;;;;1;7;4;1;;;;;6;7;1.598;694.941;699.525;13;12.106;23.735;25.801;4;7;1;;;;;;;;;;;4.133;38.92;39.642;8;6;1;3;4;4;3;3;I believe that there has been enough research and ema are eub by professionals and that officer are a reputable company and have a good history of,providing a quality products;4;4;4;;;1;7;99;;;;6;6;5;2;2;6;6;4;5;2;4;4;;1;1;Computer science and amazon use algorithm;35;2;6;;2;3;1;;3;1;;1;Very Interesting Survey
2021-01-28 12:51:18;2021-01-28 13:01:10;0;100;591;1;2021-01-28 13:01:10;52.7987060546875;-6.1334991455078125;anonymous;EN-GB;1;Safari iPhone;14.0;iPhone;414x896;4;4;4;5;3;4;5;5;;;;;;;;;5;6;2;3;;;;;3;3;6.378;6.378;29.411;1;8.309;32.64;36.255;4;3;3;;;;;;;;;;;22.345;23.71;24.866;3;6;4;4;6;6;6;4;I will be able to see my elderly father again;3;3;3;;;1;7;99;;;;6;6;6;2;2;3;3;3;4;4;4;2;They are not always right;1;2;;48;2;3;;2;3;1;;31;1;;1;
2021-01-28 12:47:28;2021-01-28 13:02:48;0;100;920;1;2021-01-28 13:02:49;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Chrome;83.0.4103.106;Android 8.0.0;360x640;5;5;5;5;4;5;4;5;;;;;;;;;4;4;4;4;;;;;4;4;;;;;;;;;;;1.522;18.261;21.157;5;2.835;24.028;28.315;8;4;4;7.575;41.321;46.051;12;4;4;5;3;3;3;2;N/a;3;3;3;;;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-01-28 13:00:11;2021-01-28 13:08:47;0;100;516;1;2021-01-28 13:08:48;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Chrome;88.0.4324.93;Android 10;360x780;5;6;6;5;5;6;6;7;;;;;;;;;6;7;6;4;;;;;4;3;;;;;;;;;;;3.901;14.721;15.636;10;2.288;11.872;13.073;4;7;4;5.876;24.827;25.7;11;7;3;3;7;7;5;4;I believe that the vaccine has been highly tested by doctors and scientists before being released to the public and is very safe ;4;4;4;;;1;7;99;;;;6;3;6;2;2;3;5;3;3;5;5;4;;1;1;Vaccines;36;1;6;;2;9;1;;8;2;Irish;1;Good survey
2021-01-28 13:07:23;2021-01-28 13:10:40;0;100;196;1;2021-01-28 13:10:40;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Edge;88.0.705.53;Windows NT 10.0;1536x864;;;;;;;;;6;5;5;5;5;5;4;4;;;;;5;4;4;4;5;4;0.655;0.655;1.198;1;0.724;44.805;45.515;2;5;4;;;;;;;;;;;0.632;0.632;1.273;1;5;5;4;5;5;4;3;i think it is the best vaccine;3;3;4;;;1;7;99;6;5;6;;;;1;1;6;5;6;6;5;5;5;;1;2;;46;1;7;;2;9;1;;7;1;;1;
2021-01-28 13:07:45;2021-01-28 13:11:22;0;100;217;1;2021-01-28 13:11:22;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Chrome;87.0.4280.152;CrOS x86_64 13505.111.0;1366x768;;;;;;;;;6;6;5;4;2;4;5;4;;;;;5;6;5;6;6;6;;;;;;;;;;;1.954;1.954;3.123;1;1.581;1.581;2.885;1;6;6;10.015;10.015;11.122;1;6;6;6;6;6;6;3;i think this vaccine is a good quality;3;3;3;;;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-01-28 13:06:31;2021-01-28 13:12:02;0;100;330;1;2021-01-28 13:12:02;52.6634063720703125;-8.6324005126953125;anonymous;EN-GB;1;Firefox;85.0;Windows NT 10.0;1366x768;;;;;;;;;4;4;4;5;4;6;4;5;;;;;4;4;3;6;4;4;;;;;;;;;;;0;0;4.108;0;0;0;4.398;0;5;5;0;0;11.6;0;5;4;4;4;4;4;2;dont want;3;3;3;;;1;7;99;6;6;4;;;;2;2;4;4;4;4;4;4;4;;2;2;;45;1;3;;2;4;1;;13;2;lithuanian;3;
2021-01-28 13:07:12;2021-01-28 13:12:20;0;100;308;1;2021-01-28 13:12:20;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Chrome;88.0.4324.104;Windows NT 10.0;1600x900;;;;;;;;;5;5;5;5;1;2;2;2;;;;;6;6;6;4;2;2;;;;;;;;;;;0;0;9.402;0;0;0;4.387;0;6;6;0;0;6.122;0;7;3;3;6;7;7;3;good prevention;3;3;3;;;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-01-28 12:32:36;2021-01-28 13:12:50;0;100;2413;1;2021-01-28 13:12:50;53.27020263671875;-9.05029296875;anonymous;EN-GB;1;Chrome;88.0.4324.93;Android 10;412x876;5;4;4;5;5;7;7;7;;;;;;;;;4;7;2;4;;;;;3;3;130.423;130.423;133.282;1;0.856;0.856;2.066;1;7;4;;;;;;;;;;;1.449;1.449;2.587;1;4;4;4;4;4;4;3;Everyone needs the vaccine asap to be able to get past this covid . I would gladly take any of them to ensure I am protected sooner rather then later;3;3;3;;;2;7;99;;;;7;7;4;1;2;4;2;4;3;2;4;2;It can be inaccurate ;2;2;;39;2;4;;2;9;1;;11;1;;1;
2021-01-28 13:11:25;2021-01-28 13:13:22;0;100;116;1;2021-01-28 13:13:22;53.55029296875;-7.2389068603515625;anonymous;EN-GB;1;Chrome;88.0.4324.93;Android 10;360x780;5;5;4;5;4;3;6;5;;;;;;;;;4;5;6;4;;;;;4;6;;;;;;;;;;;1.03;1.03;1.782;1;1.04;1.04;1.835;1;5;5;1.036;1.795;2.2;2;5;5;6;5;5;6;3;H;3;3;3;;;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-01-28 13:06:56;2021-01-28 13:16:13;0;100;556;1;2021-01-28 13:16:13;53.2176055908203125;-6.666900634765625;anonymous;EN-GB;1;Chrome;88.0.4324.104;Windows NT 10.0;1366x768;;;;;;;;;4;4;5;6;4;4;5;5;;;;;4;4;3;3;4;4;10.825;10.825;13.824;1;5.948;5.948;13.194;1;5;5;;;;;;;;;;;22.653;22.653;28.258;1;4;7;7;4;3;4;1;no opinion;2;2;2;;;1;7;99;2;2;3;;;;2;2;4;4;4;4;3;5;4;;;2;;59;1;8;;2;9;1;;17;1;;3;n/a
2021-01-28 13:08:06;2021-01-28 13:16:59;0;100;533;1;2021-01-28 13:17:00;53.6186065673828125;-6.92059326171875;anonymous;EN-GB;1;Chrome;87.0.4280.141;Windows NT 10.0;1504x1003;;;;;;;;;4;4;4;4;3;4;4;4;;;;;5;6;4;4;3;3;;;;;;;;;;;0;0;3.5;0;0;0;3.818;0;7;5;9.633;9.633;11.558;1;6;5;4;4;4;4;4;"I trust the governments plans for this vaccine to work, and I would like to take my place in society to aid in getting rid of covid-19
";3;4;2;;;2;7;99;7;3;2;;;;2;2;1;1;4;4;2;3;5;;2;2;;18;2;4;;2;7;1;;14;1;;1;no
2021-01-28 13:08:23;2021-01-28 13:17:01;0;100;517;1;2021-01-28 13:17:01;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Chrome;88.0.4324.104;Windows NT 10.0;1366x768;;;;;;;;;1;1;1;3;1;1;1;3;;;;;1;1;1;1;3;3;;;;;;;;;;;0;0;12.831;0;0;0;23.609;0;6;7;1.127;1.127;40.434;1;1;7;7;1;1;1;1;It is untrustworthy;1;1;1;1;;2;7;99;1;7;1;;;;2;2;4;4;7;1;1;7;4;;1;1;I do not have a specific example, but I read of its use.;28;2;6;;2;3;1;;7;1;;1;
2021-01-28 13:10:15;2021-01-28 13:18:22;0;100;486;1;2021-01-28 13:18:22;53.995697021484375;-6.424896240234375;anonymous;EN-GB;1;Chrome;88.0.4324.104;Windows NT 10.0;1366x768;;;;;;;;;4;4;4;4;2;4;7;7;;;;;4;4;4;4;6;6;2.574;2.574;6.099;1;1.439;1.439;4.882;1;7;6;;;;;;;;;;;1.424;1.424;6.969;1;7;3;4;7;7;7;4;i trust this vaccine;3;3;3;;;2;7;99;7;5;6;;;;1;2;7;5;4;5;5;4;4;;;1;no;44;2;3;;2;3;1;;19;1;;1;no
2021-01-28 13:07:04;2021-01-28 13:19:06;0;100;721;1;2021-01-28 13:19:06;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Chrome;88.0.4324.104;Windows NT 10.0;1920x1080;;;;;;;;;3;5;2;3;1;2;3;4;;;;;6;4;2;6;5;4;;;;;;;;;;;0;0;22.37;0;0;0;18.069;0;6;6;0;0;51.674;0;4;5;4;4;4;4;2;It is clear there are side effects, still unknown, which is why they will have to monitor folk, who have the vaccine for a year or more, as it is an unknown, so a leap in the dark, which is better of 2 evils, to get protection from covid or get the vaccine and take the risk of more serious side effects, yet unknoen further down the road.;2;2;1;;;2;7;99;6;7;2;;;;2;2;3;4;3;4;4;4;3;It is based on computers and software and not every situation or issue is the same, one size does not fit all and still need human touch and supervision, leaving it to algorithms is a lazy approach, though they can be used to augment, decisions.;1;2;;59;1;5;;2;7;1;;8;1;;1;
2021-01-28 13:13:54;2021-01-28 13:20:06;0;100;371;1;2021-01-28 13:20:06;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Safari iPhone;14.0.3;iPhone;414x896;4;4;4;6;1;3;4;3;;;;;;;;;4;7;3;4;;;;;4;4;;;;;;;;;;;2.293;23.985;36.248;4;1.334;24.514;24.781;5;7;2;2.898;3.404;4.172;2;6;3;3;6;6;6;4;Im all for vaccines ;3;3;3;;;3;7;999;;;;5;5;4;2;2;4;4;2;7;3;4;4;;2;1;No;39;2;5;;2;3;1;;22;1;;1;
2021-01-28 13:16:00;2021-01-28 13:20:56;0;100;295;1;2021-01-28 13:20:56;52.6746978759765625;-6.2924957275390625;anonymous;EN-GB;1;Chrome;88.0.4324.104;Windows NT 10.0;1366x768;;;;;;;;;4;5;6;5;3;5;5;4;;;;;5;7;4;7;5;3;0;0;8.688;0;1.809;1.809;2.99;1;7;5;;;;;;;;;;;0;0;5.347;0;6;1;1;6;6;5;4;i dont want to die;2;4;3;;;3;7;99;3;7;3;;;;2;2;3;2;5;5;2;3;4;;1;2;;25;1;5;;2;9;1;;3;1;;2;thank you
2021-01-28 13:06:47;2021-01-28 13:22:09;0;100;921;1;2021-01-28 13:22:10;51.88330078125;-8.5832977294921875;anonymous;EN-GB;1;Chrome;88.0.4324.93;Android 9;360x780;4;4;4;4;5;4;4;5;;;;;;;;;5;7;1;3;;;;;4;3;10.821;24.943;27.542;3;8.437;16.749;23.894;2;7;5;;;;;;;;;;;1.834;1.834;2.839;1;5;5;5;5;5;5;3;You have to trust in the system. I will take the vaccine as the alternative of getting sick is scary;4;4;4;;;1;7;99;;;;7;7;5;2;2;4;5;4;5;2;6;4;;1;2;;41;2;7;;2;7;1;;;1;;1;
2021-01-28 13:18:18;2021-01-28 13:22:54;0;100;276;1;2021-01-28 13:22:54;53.6544952392578125;-6.681396484375;anonymous;EN-GB;1;Chrome;88.0.4324.93;Android 10;412x892;5;6;4;7;2;4;4;3;;;;;;;;;5;7;7;4;;;;;6;3;0;0;1.308;0;10.791;10.791;11.487;1;6;4;;;;;;;;;;;0.539;0.539;1.202;1;5;5;6;5;4;4;3;I trust it enough for protection ;3;3;2;;;3;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-01-28 13:14:25;2021-01-28 13:23:24;0;100;539;1;2021-01-28 13:23:24;53.2812042236328125;-7.4777069091796875;anonymous;EN-GB;1;Chrome;88.0.4324.104;Windows NT 6.3;1366x768;;;;;;;;;4;4;4;6;3;5;6;6;;;;;5;6;4;4;4;4;;;;;;;;;;;0;0;16.892;0;0;0;12.149;0;6;5;0;0;20.617;0;6;4;4;6;6;6;3;I will probably take it but I would like a bit more information;3;3;3;;;1;7;99;4;2;5;;;;2;2;2;3;2;4;4;6;4;;;2;;31;1;2;;2;8;1;;13;1;;1;no
2021-01-28 13:16:16;2021-01-28 13:23:53;0;100;457;1;2021-01-28 13:23:53;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Safari;14.0.2;Macintosh;768x1024;;;;;;;;;4;4;5;7;3;5;6;4;;;;;5;7;7;4;7;6;;;;;;;;;;;0.71;0.71;1.598;1;0.657;0.657;1.489;1;5;4;0.783;7.66;10.657;6;5;6;5;7;6;3;3;I don’t want to get sick;3;3;3;3;;2;7;99;7;5;7;;;;1;2;6;4;4;4;3;5;6;;2;1;Twitter;34;1;5;;2;2;1;;7;1;;3;Nope
2021-01-28 13:17:45;2021-01-28 13:25:21;0;100;455;1;2021-01-28 13:25:22;52.25909423828125;-7.1013031005859375;anonymous;EN-GB;1;Chrome;88.0.4324.93;Android 5.1;360x640;4;5;4;6;1;1;4;6;;;;;;;;;3;4;5;4;;;;;5;7;2.601;2.601;3.671;1;1.842;17.682;18.909;4;4;4;;;;;;;;;;;9.266;14.255;16.726;3;4;4;7;5;4;4;3;Don't know;3;3;2;;;2;7;99;;;;7;4;7;1;2;3;1;4;4;1;4;5;;;2;;39;2;3;;2;7;1;;14;1;;2;None
2021-01-28 13:12:21;2021-01-28 13:27:40;0;100;919;1;2021-01-28 13:27:40;53.4597015380859375;-6.2180938720703125;anonymous;EN-GB;1;Edge;87.0.664.75;Windows NT 10.0;1366x768;;;;;;;;;4;4;4;4;4;4;4;4;;;;;4;4;4;4;4;4;;;;;;;;;;;6.249;6.249;13.835;1;5.587;5.587;6.774;1;6;6;44.588;106.791;123.638;3;6;5;5;6;6;4;2;I afraid to get allergic reaction ;2;2;2;2;;2;7;99;6;6;6;;;;2;2;2;2;4;4;4;4;4;;;2;;35;2;6;;2;3;1;;12;2;don't wont to tell;;no
2021-01-28 13:12:38;2021-01-28 13:29:52;0;100;1034;1;2021-01-28 13:29:52;52.4564971923828125;-9.0666046142578125;anonymous;EN-GB;1;Chrome;88.0.4324.93;Android 8.0.0;360x720;5;5;4;5;1;5;6;6;;;;;;;;;5;7;6;4;;;;;3;1;;;;;;;;;;;45.768;58.342;65.774;2;25.842;29.647;33.182;2;1;5;19.425;46.782;52.221;4;7;1;2;7;7;1;4;My husband has already got it working in a nursing home i have 6 children and eldery parents so i would also get it as i am not only protecting myself but those around me as well and i think its out now long enough and there's no reports of any life threatening side effects yet i hope. ;3;2;1;;;2;7;99;;;;7;7;6;2;2;7;7;3;4;1;3;3;The people should have tgere say;1;2;;41;2;3;;2;7;1;;5;1;;1;No thank you
2021-01-28 13:28:08;2021-01-28 13:38:32;0;100;623;1;2021-01-28 13:38:33;53.532501220703125;-7.360107421875;anonymous;EN-GB;1;Chrome;88.0.4324.93;Android 10;412x915;4;4;4;5;3;3;6;7;;;;;;;;;5;6;5;6;;;;;4;4;;;;;;;;;;;4.588;4.588;26.535;1;1.633;1.633;3.298;1;7;7;20.55;27.749;33.763;2;7;7;7;7;7;7;4;we have to do something to get the pandemic under control and if the vaccine is going to help do this then I am going to take it ;4;1;4;;;2;7;99;;;;7;4;5;2;2;1;1;1;4;1;4;4;;;1;leaving cert predictive grades;48;2;1;;2;6;1;;29;1;;1;not now
2021-01-28 13:10:48;2021-01-28 13:39:01;0;100;1692;1;2021-01-28 13:39:02;53.1699981689453125;-6.532501220703125;anonymous;EN-GB;1;Firefox;84.0;Windows NT 10.0;1184x666;;;;;;;;;7;6;5;6;7;7;6;5;;;;;6;7;7;7;7;7;0;0;53.742;0;0;0;26.579;0;7;4;;;;;;;;;;;0;0;13.331;0;7;5;7;7;7;7;4;thdhdtjgh;3;4;4;;;2;7;99;7;5;6;;;;2;1;4;4;4;5;6;6;7;;;2;;29;1;10;;2;7;1;;7;1;;1;5uyhrth
2021-01-28 13:28:18;2021-01-28 13:39:02;0;100;643;1;2021-01-28 13:39:02;53.988800048828125;-7.3701934814453125;anonymous;EN-GB;1;Chrome;87.0.4280.141;Windows NT 10.0;1280x720;;;;;;;;;6;6;6;6;4;5;6;5;;;;;3;6;3;4;5;5;;;;;;;;;;;2.739;2.739;5.901;1;2.019;2.019;3.981;1;6;2;3.936;3.936;6.23;1;6;3;2;6;6;6;4;I trust it. ;4;4;4;;;2;7;99;6;2;6;;;;2;1;3;6;3;4;4;3;5;;2;2;;27;2;7;;2;6;1;;7;1;;1;No
2021-01-28 13:16:21;2021-01-28 13:39:50;0;100;1408;1;2021-01-28 13:39:50;53.7162017822265625;-6.3383026123046875;anonymous;EN-GB;1;Safari iPhone;14.0.2;iPhone;414x896;4;4;3;5;5;5;3;5;;;;;;;;;5;6;3;5;;;;;2;5;;;;;;;;;;;1.646;13.94;14.851;3;23.492;26.96;28.331;3;5;3;2.11;2.944;7.143;2;6;2;4;6;6;6;4;I really want to get the vaccine as I think it’s a very positive way in keeping the world safe ;2;3;3;;;3;7;99;;;;7;6;5;2;2;1;3;4;5;1;2;4;;2;2;;41;2;3;;1;7;1;;23;1;;1;No
2021-01-28 13:13:19;2021-01-28 13:40:03;0;100;1604;1;2021-01-28 13:40:04;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Safari iPhone;14.0.2;iPhone;320x568;4;4;4;5;1;4;4;4;;;;;;;;;7;1;1;7;;;;;5;4;;;;;;;;;;;2.058;30.209;34.944;8;2.941;23.992;31.479;11;7;1;9.267;66.521;76.393;17;7;7;7;1;1;7;1;An effective vaccine not yet descovered against flu for so many years of research ...how could it be at ease one that has less than one year old with no clear follow ups whatsoever it’s guaranteed that could be effective?;1;1;1;;I decide what goes into my body I am free to decide!;1;7;99;;;;7;7;7;2;1;2;7;4;1;4;4;4;;3;1;AI;41;2;6;;2;4;1;;7;2;;;We born free, only we have the option over us as long as we follow the rules and nobody have to miss up with our free will.. it’s ours to choose!
2021-01-28 13:44:01;2021-01-28 13:55:11;0;100;669;1;2021-01-28 13:55:11;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Chrome;88.0.4324.104;Windows NT 10.0;1238x696;;;;;;;;;6;6;6;6;4;7;7;7;;;;;5;6;3;4;4;4;0;0;1.586;0;0;0;1.933;0;6;6;;;;;;;;;;;0;0;1.645;0;7;2;7;7;6;7;4;I believe it will work to prevent spread of covid;4;4;4;;;2;7;99;7;5;7;;;;1;1;2;1;4;7;5;3;4;;1;2;;55;2;6;;2;7;1;;20;1;;1;Thank you
2021-01-28 13:50:08;2021-01-28 13:59:28;0;100;560;1;2021-01-28 13:59:29;54.8000030517578125;-7.783294677734375;anonymous;EN-GB;1;Safari;14.0.2;Macintosh;1440x900;;;;;;;;;4;5;4;6;5;4;4;4;;;;;4;6;5;4;5;5;0;0;4.011;0;0;0;2.568;0;5;3;;;;;;;;;;;0;0;4.568;0;5;4;4;4;5;5;3;I had covid, it was horrible and I never want it again;2;3;3;;;2;7;99;7;7;5;;;;1;2;3;5;4;5;3;5;4;;2;2;;28;2;6;;2;3;1;;6;1;;2;
2021-01-28 14:12:45;2021-01-28 14:14:46;0;100;121;1;2021-01-28 14:14:46;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Chrome;87.0.4280.141;Android 9;360x780;5;3;5;5;5;4;4;3;;;;;;;;;3;5;4;5;;;;;5;3;;;;;;;;;;;0.622;0.622;1.584;1;0.619;0.619;1.486;1;3;5;0.734;0.734;4.47;1;6;5;5;5;5;4;2;Afraid;2;2;2;;;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-01-28 14:12:43;2021-01-28 14:17:12;0;100;269;1;2021-01-28 14:17:13;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Safari iPhone;Unknown;iPhone;375x667;4;6;3;4;5;4;4;3;;;;;;;;;4;5;7;5;;;;;6;4;;;;;;;;;;;1.812;1.812;3.325;1;1.987;1.987;3.384;1;5;6;0.404;0.986;1.923;2;2;4;3;3;3;4;3;I wanna keep my family protected and healthy;3;3;1;;;2;7;99;;;;7;7;5;2;1;7;5;3;4;4;6;4;;3;2;;23;2;6;;1;6;1;;7;1;;3;Thanks
2021-01-28 14:15:01;2021-01-28 14:19:19;0;100;257;1;2021-01-28 14:19:19;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Chrome;88.0.4324.93;Android 10;412x892;7;7;7;7;7;6;7;7;;;;;;;;;6;7;3;4;;;;;5;6;0;0;6.563;0;1.23;9.045;9.682;5;7;5;;;;;;;;;;;0.896;20.208;22.19;4;7;1;3;7;7;7;4;Because it saves life . Though its protective period is unsure it helps to prevent the worst condition. ;2;3;3;;;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
