EndDate,Status,IPAddress,Progress,Duration..in.seconds.,Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q1.2,Q1.3_Browser,Q1.3_Version,Q1.3_Operating.System,Q1.3_Resolution,Q2.2_1,Q2.2_2,Q2.2_3,Q2.2_4,Q2.2_5,Q2.2_6,Q2.3_1,Q2.3_2,Q2.3_3,Q3.2_1,Q3.2_2,Q3.2_3,Q3.2_4,Q3.2_5,Q3.2_6,Q3.3_1,Q3.3_2,Q3.3_3,Q5.3,Q5.4,Q5.5,Q5.6,Q6.2_1,Q6.2_2,Q6.2_3,Q6.2_4,Q7.2,Q7.3,Q8.3_Page.Submit,Q8.5_Page.Submit,Q8.6,Q8.7,Q10.3_Page.Submit,Q10.5_Page.Submit,Q10.6,Q10.7,Q14.2_Page.Submit,Q15.2,Q15.3,Q15.4,Q15.5,Q15.6,Q15.7,Q160,Q16.2,Q16.3,Q16.7_1,Q16.7_2,Q16.7_3,Q16.8_1,Q16.8_1_TEXT,Q298,Q17.1,Q17.1_7_TEXT,Q6.3_1,Q6.3_2,Q6.4,Q5.8,Q5.9,Q5.10,Q16.5,Q16.6,Q18.2,Q18.3,Q4.2,Q4.3,Q4.4,Q20.2,Q20.3,Q20.5,Q18.4,Q18.5,Q19.2_8,Q19.3,Q19.4,Q19.4_9_TEXT,Q19.5,Q19.6,Q19.7,Q19.7_2_TEXT,Q19.8,Q19.9,Q19.9_2_TEXT,Q19.10,Q20.6,psid,pid,country,check,Q86,Q19.2_1,RecipientLastName,Q.20.4,Q417_Page.Submit,Q420,Q421,Q138_Page.Submit,Q141,Q142,Q140,Q19.4_8_TEXT,Q20.4,Q19.4_12_TEXT,device,experimental.group,independence,advice,no.text,intro.submit,manipulation.submit,perceived.independence,safety,IMC,comprehension.check,comprehension.check.failed,female,age,healthcare,healthcare.recoded,native.language,benefits.vaccines,comments.general,intent.vaccine,intent.vaccine.recoded,credibility.item1,credibility.item2.reversed,credibility.item3.reversed,credibility.item4,credibility.item5,credibility.item6,stability,expertise,noninterference,credibility.index,trust.EC,trust.EP,trust.council,trust.scientist,trust.politicians,trust.media,political.ideology,EU.integration,interpersonal.trust,familiarity.EMA,familiarity.advice,credibility.EMA.pre,credibility.EMA.post,trust.health.authorities,perceived.independence.reversed,consequences.health,consequences.economic,importance.EMA,importance.FDA,importance.NRA,importance.EMA.recoded,importance.FDA.recoded,importance.NRA.recoded,private.providers,decision.submit,duration,trust.EU.institutions,province.id,knowledge,manipulation.submit.quartile,manipulation.submit.30,age.10,country.lab,noninterference.recoded,expertise.recoded,stability.recoded,perceived.independence.reversed.recoded,benefits.vaccines.recoded,timer_total_minutes,education,income,migration_background
11-2-2021 10:24,0,90.56.78.76,100,600,1,11-2-2021 10:24,R_s6w59gyYFkuChUJ,anonymous,FR,1,Chrome,88.0.4324.150,Windows NT 10.0,1600x900,0,0,0,0,0,0,0,0,0,5,4,5,5,5,3,6,5,5,0,0,0,0,5,6,3,3,3,3,26.393,15.457,6,5,0,0,0,0,23.137,5,3,3,5,4,5,0,3,je veux �tre vaccin�e le plus rapidement possible,4,3,4,0,,2,7,99,7,6,6,0,0,0,2,2,2,3,3,6,4,5,3,1,2,,0,2,3,0,2,1,1,,2,1,,1,,VSjgKHrIYN29_vMHMb1K5A**,1488132076,FR,no,6,61,0,0,0,0,0,0,0,0,0,,0,0,pc,independence,1,0,0,26.393,15.457,5,6,1,0,failed,1,61,0,no,1,6,,3,0.6666666666666666,5,5,5,5,4,5,5,4.5,5,4.833333333333333,5,4,5,5,5,3,3,6,4,2,3,5,6,6,3,7,6,4,3,4,1,1,1,5,23.137,10,4.666666666666667,FR2,1,Q2,Under 30 secs,60-69,4. France,0.6923076923076923,0.65,0.6666666666666666,0.3333333333333333,0.8333333333333334,10,3,1,0
11-2-2021 10:24,0,87.231.216.42,100,869,1,11-2-2021 10:24,R_1pWNFKJ1Qk73flG,anonymous,FR,1,Firefox,85,Windows NT 10.0,1600x900,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,0,0,0,0,4,6,2,2,5,4,18.476,27.078,6,4,0,0,0,0,39.595,5,3,2,6,6,4,0,3,"Je pense que les autorit�s m�dicales qui ont globalement donn� un avis favorable sur le vaccin sont s�rieuses et que le vaccin est efficace -sans �tre totalement candide-. En cons�quence, je consid�re qu'il est opportun de se faire vacciner pour pr�server ses proches, les autres et soi-m�me. ",4,3,4,0,,1,7,99,6,3,6,0,0,0,2,2,4,4,5,3,4,5,4,0,2,,0,1,6,0,2,8,1,,12,1,,1,,VSjgKHrIYN1zvyFumYDrIg**,1831259605,FR,no,6,49,0,0,0,0,0,0,0,0,0,,0,0,pc,independence,1,0,0,18.476,27.078,4,6,1,1,passed,0,49,0,no,1,6,,3,0.6666666666666666,5,5,6,6,6,4,4,6,5.333333333333333,5.333333333333333,6,6,6,6,6,6,5,3,4,4,4,6,6,6,4,6,3,4,3,4,1,1,1,5,39.595,14.483333333333333,6,FR12,1,Q3,Under 30 secs,40-49,4. France,0.7692307692307693,0.8,0.5,0.5,0.8333333333333334,14.483333333333333,6,8,0
11-2-2021 10:24,0,86.244.211.201,100,864,1,11-2-2021 10:24,R_1HhLuC7LOST7Itq,anonymous,FR,1,Chrome,88.0.4324.150,Windows NT 6.3,1600x900,0,0,0,0,0,0,0,0,0,5,5,4,5,3,4,6,5,5,0,0,0,0,6,6,5,4,6,5,0,0,0,0,37.424,60.407,6,5,78.645,5,5,5,6,5,5,0,3,"pourquoi pas, mais apr�s un peu plus de recul sur les effets ind�sirables et la protection qu'il assure",3,3,4,0,,2,7,99,6,5,6,0,0,0,2,1,6,6,3,4,3,5,6,2,1,sur la temp�rature mesur�e et celle ressentie,0,1,4,0,2,4,1,,4,1,,1,non,VSjgKHrIYN3uJhnKMLlrdw**,1767520701,FR,no,6,70,0,0,0,0,0,0,0,0,0,,0,0,pc,advice,0,1,0,37.424,60.407,5,6,1,1,passed,0,70,0,no,1,6,non,3,0.6666666666666666,5,3,3,6,5,5,5,5.5,3.6666666666666665,4.5,5,5,4,5,3,4,3,4,3,6,6,5,6,6,3,6,5,3,3,4,1,1,1,5,78.645,14.4,4.666666666666667,FR4,0,Q4,30 secs or more,70-79,4. France,0.38461538461538464,0.75,0.6666666666666666,0.3333333333333333,0.8333333333333334,14.4,4,4,0
11-2-2021 10:24,0,88.162.168.230,100,888,1,11-2-2021 10:24,R_301xAgxbB0K2HgY,anonymous,FR,1,Edge,88.0.705.63,Windows NT 10.0,1366x768,0,0,0,0,0,0,0,0,0,3,3,3,5,3,3,2,4,4,0,0,0,0,5,4,1,2,5,4,31.94,45.219,6,5,0,0,0,0,78.046,5,5,4,5,6,6,0,2,je ne fait pas encore confiance � ce vaccin,3,3,3,1,,1,7,99,6,6,5,0,0,0,1,1,1,1,7,1,4,4,5,2,2,,0,2,1,0,2,2,1,,6,1,,2,non,VSjgKHrIYN1ImSyQNAneiA**,1132737977,FR,no,5,69,0,0,0,0,0,0,0,0,0,,0,0,pc,independence,1,0,0,31.94,45.219,5,6,1,1,passed,1,69,0,no,1,4,non,2,0.3333333333333333,5,3,4,5,6,6,6,5.5,4,4.833333333333333,3,3,3,5,3,3,7,1,4,1,1,4,5,5,3,6,6,3,3,3,1,1,1,4,78.046,14.8,3,FR6,0,Q4,30 secs or more,60-69,4. France,0.46153846153846156,0.75,0.8333333333333334,0.3333333333333333,0.5,14.8,1,2,1
11-2-2021 10:25,0,176.190.28.206,100,594,1,11-2-2021 10:25,R_1feKzVzlgXCR1oM,anonymous,FR,1,Firefox,85,Windows NT 10.0,1920x1080,0,0,0,0,0,0,0,0,0,6,6,6,7,1,3,5,4,3,0,0,0,0,3,2,1,5,7,6,1.531,7.765,7,4,0,0,0,0,1.958,7,7,6,5,7,7,0,1,les vaccins devrais �tre essayer sur les personnes en fin de vie je pense,1,1,1,0,,3,7,99,7,7,5,0,0,0,1,2,7,1,4,1,1,7,4,1,2,,0,2,1,0,2,1,1,,1,1,,1,non,VSjgKHrIYN1VYn3yhhk1dQ**,1615339252,FR,no,7,54,0,0,0,0,0,0,0,0,0,,0,0,pc,independence,1,0,0,1.531,7.765,4,7,1,0,failed,1,54,0,no,1,2,non,1,0,7,1,2,5,7,7,7,6,3.3333333333333335,4.833333333333333,6,6,6,7,1,3,4,1,1,7,1,4,7,5,4,7,7,1,1,1,0,0,0,7,1.958,9.9,6,FR1,0,Q2,Under 30 secs,50-59,4. France,0.15384615384615385,0.9,1,0.5,0.16666666666666666,9.9,1,1,0
11-2-2021 10:25,0,109.30.48.2,100,827,1,11-2-2021 10:25,R_28LFwj9dSHk2ZHy,anonymous,FR,1,Chrome,88.0.4324.150,Windows NT 6.3,1366x768,0,0,0,0,0,0,0,0,0,2,2,2,6,2,5,3,3,5,0,0,0,0,3,4,1,4,5,5,40.39,40.351,7,6,0,0,0,0,66.959,6,5,5,6,6,6,0,3,pour pouvoir me prot�ger et aussi prot�ger mes proches,4,2,4,0,,1,7,99,6,4,5,0,0,0,2,2,6,6,4,6,1,6,6,1,2,,0,2,3,0,2,1,1,,7,1,,1,non,VSjgKHrIYN2Ll7keAZE-rg**,1488341160,FR,no,6,44,0,0,0,0,0,0,0,0,0,,0,0,pc,independence,1,0,0,40.39,40.351,6,7,1,1,passed,1,44,0,no,1,4,non,3,0.6666666666666666,6,3,3,6,6,6,6,6,4,5,2,2,2,6,2,5,4,6,1,6,6,3,6,5,2,6,4,4,2,4,1,0,1,6,66.959,13.783333333333333,2,FR7,1,Q4,30 secs or more,40-49,4. France,0.38461538461538464,0.85,0.8333333333333334,0.16666666666666666,0.5,13.783333333333333,3,1,0
11-2-2021 10:25,0,90.103.204.78,100,647,1,11-2-2021 10:25,R_3e4h8dU9QvGHvoI,anonymous,FR,1,Chrome,88.0.4324.150,Windows NT 10.0,1600x900,0,0,0,0,0,0,0,0,0,5,6,5,6,2,2,5,5,5,0,0,0,0,5,5,3,4,3,3,30.801,40.972,7,5,0,0,0,0,45.525,6,2,2,6,6,4,0,4,J'ai confiance en ce vaccin pour sortir de la pand�mie.,4,3,4,0,,2,7,99,3,1,6,0,0,0,2,2,7,5,4,6,2,6,4,2,2,,0,1,4,0,2,3,1,,7,1,,1,rien de plus,VSjgKHrIYN3KUpwTGBFidg**,1727026993,FR,no,6,65,0,0,0,0,0,0,0,0,0,,0,0,pc,independence,1,0,0,30.801,40.972,5,7,1,0,failed,0,65,0,no,1,5,rien de plus,4,1,6,6,6,6,6,4,4,6,6,5.666666666666667,5,6,5,6,2,2,4,6,2,7,5,5,6,6,3,3,1,4,3,4,1,1,1,6,45.525,10.783333333333333,5.333333333333333,FR7,1,Q4,30 secs or more,60-69,4. France,0.8461538461538461,0.85,0.5,0.3333333333333333,0.6666666666666666,10.783333333333333,4,3,0
11-2-2021 10:25,0,83.193.230.208,100,902,1,11-2-2021 10:25,R_116GAySi9Y12HU9,anonymous,FR,1,Chrome,83.0.4103.97,Windows NT 10.0,1440x900,0,0,0,0,0,0,0,0,0,4,5,5,4,4,3,5,6,5,0,0,0,0,5,6,2,1,3,2,0,0,0,0,26.983,32.953,7,3,31.601,6,1,1,6,6,1,0,4,Choix inexistant entre plusieurs vaccins mais le PBT est le meilleur ou un des meilleurs.,4,4,4,0,,2,7,99,5,2,5,0,0,0,2,1,5,7,3,6,4,4,3,1,1,en mati�re �ducative,0,1,8,0,2,8,1,,10,1,,1,,VSjgKHrIYN3RRFI4z3paBA**,1488281730,FR,no,6,76,0,0,0,0,0,0,0,0,0,ena,0,0,pc,advice,0,1,0,26.983,32.953,3,7,1,1,passed,0,76,0,no,1,6,,4,1,6,7,7,6,6,1,1,6,6.666666666666667,5.5,4,5,5,4,4,3,3,6,4,5,7,6,6,5,5,5,2,4,4,4,1,1,1,4,31.601,15.033333333333333,4.666666666666667,FR10,0,Q3,30 secs or more,70-79,4. France,1,0.85,0,0.6666666666666666,0.8333333333333334,15.033333333333333,8,8,0
11-2-2021 10:25,0,176.161.107.246,100,886,1,11-2-2021 10:25,R_esyx0tdsIWun3Lr,anonymous,FR,1,Firefox,85,Windows NT 10.0,1920x1080,0,0,0,0,0,0,0,0,0,5,5,5,5,2,4,6,6,6,0,0,0,0,3,5,1,4,4,4,0,0,0,0,47.599,19.364,6,6,39.011,5,4,4,5,5,5,0,3,Tout simplement parce qu'il faut se faire vacciner que se soit avec ce vaccin ou un autre peu importe.,2,2,2,0,,1,7,99,6,4,5,0,0,0,2,2,4,4,2,5,4,4,4,1,1,Il en existe au niveau de l'emploi,0,1,5,0,2,2,1,,1,1,,1,non,VSjgKHrIYN3xqcio_BRc7w**,1464835564,FR,no,5,57,0,0,0,0,0,0,0,0,0,,0,0,pc,advice,0,1,0,47.599,19.364,6,6,1,0,failed,0,57,0,no,1,5,non,3,0.6666666666666666,5,4,4,5,5,5,5,5,4.333333333333333,4.666666666666667,5,5,5,5,2,4,2,5,4,4,4,6,5,5,2,6,4,2,2,2,0,0,0,4,39.011,14.766666666666667,5,FR1,1,Q3,Under 30 secs,50-59,4. France,0.5384615384615384,0.7,0.6666666666666666,0.16666666666666666,0.6666666666666666,14.766666666666667,5,2,0
11-2-2021 10:25,0,176.175.133.141,100,827,1,11-2-2021 10:25,R_1gjD4SsFntNmJxX,anonymous,FR,1,Edge,88.0.705.63,Windows NT 10.0,1536x864,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,3,3,3,0,0,0,0,2,4,1,4,4,4,71.461,52.594,4,5,0,0,0,0,45.966,3,4,5,4,3,3,0,3,je fais confiance ,3,2,3,0,,1,7,99,7,4,3,0,0,0,1,2,2,2,2,5,2,4,3,0,1,non,0,2,5,0,2,3,1,,8,1,,3,,VSjgKHrIYN0aR1zq9hnt4w**,1438976159,FR,no,4,44,0,0,0,0,0,0,0,0,0,,0,0,pc,independence,1,0,0,71.461,52.594,5,4,1,1,passed,1,44,0,no,1,4,,3,0.6666666666666666,3,4,3,4,3,3,3,3.5,3.3333333333333335,3.3333333333333335,4,4,4,4,4,4,2,5,2,2,2,3,4,3,3,7,4,3,2,3,1,0,1,4,45.966,13.783333333333333,4,FR8,0,Q4,30 secs or more,40-49,4. France,0.46153846153846156,0.45,0.3333333333333333,0.3333333333333333,0.5,13.783333333333333,5,3,1
11-2-2021 10:25,0,89.159.14.84,100,786,1,11-2-2021 10:25,R_2CBpDNcGkbuWRIs,anonymous,FR,1,Chrome,88.0.4324.150,Windows NT 10.0,1093x615,0,0,0,0,0,0,0,0,0,6,5,6,6,3,4,4,4,4,0,0,0,0,1,7,1,1,1,1,42.432,23.46,4,6,0,0,0,0,64.383,4,1,1,7,7,7,0,3,il est s�r,4,4,4,0,,1,7,99,7,7,5,0,0,0,1,1,1,1,4,3,5,7,1,1,2,,0,2,4,0,2,1,1,,8,1,,1,non,VSjgKHrIYN1N4OOsPCTkWw**,1848720649,FR,no,7,41,0,0,0,0,0,0,0,0,0,,0,0,pc,independence,1,0,0,42.432,23.46,6,4,1,1,passed,1,41,0,no,1,7,non,3,0.6666666666666666,4,7,7,7,7,7,7,7,6,6.5,6,5,6,6,3,4,4,3,5,1,1,4,7,5,2,7,7,4,4,4,1,1,1,7,64.383,13.1,5.666666666666667,FR8,0,Q3,Under 30 secs,40-49,4. France,1,0.85,1,0.16666666666666666,1,13.1,4,1,0
11-2-2021 10:25,0,88.164.221.1,100,405,1,11-2-2021 10:25,R_3spFwBMmLmz17E9,anonymous,FR,1,Edge,88.0.705.63,Windows NT 10.0,1366x768,0,0,0,0,0,0,0,0,0,4,4,4,7,4,3,4,6,6,0,0,0,0,1,7,1,1,1,1,17.658,15.423,7,3,0,0,0,0,39.686,7,1,1,7,7,7,0,4,PAR PROTECTION,4,4,4,0,,2,7,99,7,5,7,0,0,0,2,1,7,1,4,4,2,4,1,1,2,,0,2,2,0,1,8,1,,8,1,,1,RAS,VSjgKHrIYN2bJqp6pF1WQA**,1488264348,FR,no,7,61,0,0,0,0,0,0,0,0,0,,0,0,pc,independence,1,0,0,17.658,15.423,3,7,1,0,failed,1,61,1,yes,1,7,RAS,4,1,7,7,7,7,7,7,7,7,7,7,4,4,4,7,4,3,4,4,2,7,1,6,7,7,5,7,5,4,4,4,1,1,1,4,39.686,6.75,4,FR8,0,Q2,Under 30 secs,60-69,4. France,1,1,1,0.6666666666666666,1,6.75,2,8,0
11-2-2021 10:25,0,79.83.52.79,100,580,1,11-2-2021 10:25,R_1i8K6Lll8x50FBe,anonymous,FR,1,Chrome,88.0.4324.150,Windows NT 10.0,1366x768,0,0,0,0,0,0,0,0,0,4,4,4,4,2,4,4,4,4,0,0,0,0,2,4,2,4,4,4,10.897,2.433,6,5,0,0,0,0,65.323,4,5,6,5,5,5,0,2,je ne d�sire pas me vacciner quelque que soit le vaccin que l'on me pr�sente,2,2,2,0,,2,7,99,5,3,4,0,0,0,1,2,2,2,3,4,3,4,4,0,2,,0,2,3,0,1,4,1,,1,1,,1,,VSjgKHrIYN2d07TqjvcawQ**,1157633914,FR,no,5,55,0,0,0,0,0,0,0,0,0,,0,0,pc,independence,1,0,0,10.897,2.433,5,6,1,0,failed,1,55,1,yes,1,4,,2,0.3333333333333333,4,3,2,5,5,5,5,5,3,4,4,4,4,4,2,4,3,4,3,2,2,4,5,4,3,5,3,2,2,2,0,0,0,4,65.323,9.666666666666666,4,FR1,0,Q1,Under 30 secs,50-59,4. France,0.3076923076923077,0.65,0.6666666666666666,0.3333333333333333,0.5,9.666666666666666,3,4,0
11-2-2021 10:25,0,176.161.100.249,100,631,1,11-2-2021 10:25,R_1jSNupMaXUWbfoH,anonymous,FR,1,Firefox,85,Windows NT 6.1,1366x768,0,0,0,0,0,0,0,0,0,4,4,4,5,3,4,4,5,5,0,0,0,0,3,5,2,4,3,3,15.525,9.859,5,4,0,0,0,0,29.929,6,4,3,6,6,6,0,1,"je ne fais pas partie des groupes de personnes choisies soit pour l-�ge , le m�tier et la maladie",4,3,4,0,,1,7,99,6,2,5,0,0,0,2,1,3,1,4,3,5,5,2,1,2,,0,2,2,0,2,2,1,,1,1,,1,,VSjgKHrIYN3-v-o54MVlOg**,1896059661,FR,no,5,47,0,0,0,0,0,0,0,0,0,,0,0,pc,independence,1,0,0,15.525,9.859,4,5,1,1,passed,1,47,0,no,1,5,,1,0,6,4,5,6,6,6,6,6,5,5.5,4,4,4,5,3,4,4,3,5,3,1,5,5,5,4,6,2,4,3,4,1,1,1,5,29.929,10.516666666666667,4,FR1,0,Q2,Under 30 secs,40-49,4. France,0.6153846153846154,0.85,0.8333333333333334,0.5,0.6666666666666666,10.516666666666667,2,2,0
11-2-2021 10:25,0,82.227.113.54,100,725,1,11-2-2021 10:25,R_33ycqkBZIdmNXjH,anonymous,FR,1,Chrome,88.0.4324.150,Windows NT 10.0,1600x900,0,0,0,0,0,0,0,0,0,4,4,4,5,1,2,4,4,4,0,0,0,0,3,5,1,1,3,1,0,0,0,0,28.699,42.316,7,2,55.643,6,1,2,5,4,7,0,1,Je suis allergiques � au moins un composant de diff�rents vaccins et plusieurs heures apr�s injection je risque un  �d�me de Quincke.,1,1,1,4,Allergie et risque de d�c�s,1,7,99,1,7,3,0,0,0,1,2,1,1,4,1,1,7,4,0,2,,0,1,4,0,2,3,1,,13,1,,1,,VSjgKHrIYN2EbUZagIQzVg**,1488020860,FR,no,6,32,0,0,0,0,0,0,0,0,0,,0,0,pc,advice,0,1,0,28.699,42.316,2,7,1,0,failed,0,32,0,no,1,5,,1,0,6,7,6,5,4,7,7,4.5,6.333333333333333,5.833333333333333,4,4,4,5,1,2,4,1,1,1,1,4,6,3,6,1,7,1,1,1,0,0,0,7,55.643,12.083333333333334,4,FR13,0,Q4,30 secs or more,30-39,4. France,0.9230769230769231,0.7,1,0.8333333333333334,0.6666666666666666,12.083333333333334,4,3,0
11-2-2021 10:26,0,88.138.127.213,100,598,1,11-2-2021 10:26,R_3Ja8sg3GKaU3epn,anonymous,FR,1,Chrome,88.0.4324.150,Windows NT 10.0,1366x768,0,0,0,0,0,0,0,0,0,2,2,2,4,1,1,2,2,4,0,0,0,0,5,1,1,2,1,1,19.685,10.188,4,7,0,0,0,0,25.318,1,7,7,1,2,4,0,1,"parce qu'un vaccin ne se fait pas en 2 mois, et que pour un virus mutant il ne peux pas y avoir de vaccin",1,1,1,1,,2,7,99,2,1,1,0,0,0,1,1,6,6,4,1,5,7,1,1,1,pour les censures sur internet,0,2,3,0,2,1,1,,1,1,,1,merci,VSjgKHrIYN0FxJNK9DeyxA**,1726435401,FR,no,2,60,0,0,0,0,0,0,0,0,0,,0,0,pc,independence,1,0,0,19.685,10.188,7,4,1,0,failed,1,60,0,no,1,1,merci,1,0,1,1,1,1,2,4,4,1.5,1,1.6666666666666667,2,2,2,4,1,1,4,1,5,6,6,2,2,1,1,2,1,1,1,1,0,0,0,7,25.318,9.966666666666667,2,FR1,0,Q2,Under 30 secs,60-69,4. France,0.07692307692307693,0.15,0.5,0,0,9.966666666666667,3,1,0
11-2-2021 10:26,0,91.170.25.231,100,607,1,11-2-2021 10:26,R_2uxpvnY7UHiuOPM,anonymous,FR,1,Firefox,85,Windows NT 10.0,1366x768,0,0,0,0,0,0,0,0,0,5,5,5,6,3,3,6,6,6,0,0,0,0,5,6,3,2,5,5,47.294,40.665,6,2,0,0,0,0,62.654,6,2,2,6,6,6,0,4,J'ai confiance dans les vaccins.,3,2,3,0,,1,7,99,6,4,5,0,0,0,2,2,4,6,2,6,3,2,4,1,2,,0,1,5,0,2,2,1,,6,1,,1,,VSjgKHrIYN1uUs81-PlIWA**,1488255365,FR,no,6,66,0,0,0,0,0,0,0,0,0,,0,0,pc,independence,1,0,0,47.294,40.665,2,6,1,1,passed,0,66,0,no,1,6,,4,1,6,6,6,6,6,6,6,6,6,6,5,5,5,6,3,3,2,6,3,4,6,6,6,5,6,6,4,3,2,3,1,0,1,2,62.654,10.116666666666667,5,FR6,1,Q4,30 secs or more,60-69,4. France,0.8461538461538461,0.85,0.8333333333333334,0.8333333333333334,0.8333333333333334,10.116666666666667,5,2,0
11-2-2021 10:26,0,86.216.66.251,100,796,1,11-2-2021 10:26,R_1Ic3HO02LE5SuAr,anonymous,FR,1,Chrome,88.0.4324.150,Windows NT 10.0,1366x768,0,0,0,0,0,0,0,0,0,5,5,5,4,5,3,6,5,5,0,0,0,0,6,5,5,4,5,5,0,0,0,0,43.73,52.776,6,3,55.656,6,3,3,6,6,5,0,4,suis diab�tique et � risque,4,2,4,0,,2,7,99,7,5,6,0,0,0,2,1,4,4,5,5,4,5,5,1,1,�volution croissance �conomique,0,1,5,0,2,6,1,,6,1,,1,,VSjgKHrIYN0XHNrH1_YPFg**,1590920742,FR,no,5,55,0,0,0,0,0,0,0,0,0,,0,0,pc,advice,0,1,0,43.73,52.776,3,6,1,1,passed,0,55,0,no,1,5,,4,1,6,5,5,6,6,5,5,6,5.333333333333333,5.5,5,5,5,4,5,3,5,5,4,4,4,5,5,6,5,7,5,4,2,4,1,0,1,5,55.656,13.266666666666667,5,FR6,0,Q4,30 secs or more,50-59,4. France,0.6923076923076923,0.85,0.6666666666666666,0.6666666666666666,0.6666666666666666,13.266666666666667,5,6,0
11-2-2021 10:26,0,80.119.56.80,100,862,1,11-2-2021 10:26,R_2dtgSwsdrqkmV4l,anonymous,FR,1,Edge,88.0.705.63,Windows NT 10.0,1600x900,0,0,0,0,0,0,0,0,0,4,4,4,5,5,5,5,5,5,0,0,0,0,4,6,5,4,4,5,0,0,0,0,34.751,137.246,6,4,47.791,6,3,3,6,5,6,0,3,pour �radiquer le Covid19 je pense qu il se faire vacciner,3,2,3,0,,1,7,99,7,6,6,0,0,0,2,2,4,5,4,5,4,3,3,1,2,,0,2,2,0,1,8,1,,8,1,,1,,VSjgKHrIYN0pitmmLXUfFg**,1854743740,FR,no,5,59,0,0,0,0,0,0,0,0,0,,0,0,pc,advice,0,1,0,34.751,137.246,4,6,1,0,failed,1,59,1,yes,1,6,,3,0.6666666666666666,6,5,5,6,5,6,6,5.5,5.333333333333333,5.5,4,4,4,5,5,5,4,5,4,4,5,5,5,6,4,7,6,3,2,3,1,0,1,3,47.791,14.366666666666667,4,FR8,1,Q4,30 secs or more,50-59,4. France,0.6923076923076923,0.8,0.8333333333333334,0.5,0.8333333333333334,14.366666666666667,2,8,0
11-2-2021 10:26,0,193.56.244.24,100,889,1,11-2-2021 10:26,R_4PmSRKfjMUSYQaR,anonymous,FR,1,Chrome,88.0.4324.146,Windows NT 6.1,1366x768,0,0,0,0,0,0,0,0,0,6,4,5,4,2,4,6,5,5,0,0,0,0,5,4,4,4,5,6,16.201,17.801,7,5,0,0,0,0,47.314,6,6,4,5,5,6,0,4,"ilsemble plus fiable que les autres ,car il des conditions strictes ",4,4,2,0,,2,7,99,6,6,5,0,0,0,2,2,5,4,6,5,2,4,5,1,2,,0,1,5,0,2,8,1,,6,1,,3,rien ,VSjgKHrIYN0fWfWKQeNylA**,1728542988,FR,no,5,33,0,0,0,0,0,0,0,0,0,,0,0,pc,independence,1,0,0,16.201,17.801,5,7,1,0,failed,0,33,0,no,1,4,rien ,4,1,6,2,4,5,5,6,6,5,4,4.666666666666667,6,4,5,4,2,4,6,5,2,5,4,5,5,5,3,6,6,4,4,2,1,1,0,4,47.314,14.816666666666666,5,FR6,1,Q2,Under 30 secs,30-39,4. France,0.38461538461538464,0.75,0.8333333333333334,0.3333333333333333,0.5,14.816666666666666,5,8,1
11-2-2021 10:26,0,78.228.100.140,100,950,1,11-2-2021 10:26,R_1ow0Dhx4enFNaK1,anonymous,FR,1,Chrome,88.0.4324.150,Windows NT 10.0,1600x900,0,0,0,0,0,0,0,0,0,3,3,4,5,3,3,2,3,5,0,0,0,0,3,5,1,3,4,3,0,0,0,0,42.312,57.693,5,4,78.364,5,5,6,5,5,6,0,3,"C'est le vaccin qui r�pond aux crit�res recommand�s : fiabilit�, efficacit�",3,2,4,0,,2,7,99,4,3,5,0,0,0,2,2,6,4,5,5,4,5,4,1,2,,0,2,4,0,2,1,1,,12,1,,1,Enqu�te int�ressante et instructive,VSjgKHrIYN1Lds5NSJb-Kg**,1488150726,FR,no,5,70,0,0,0,0,0,0,0,0,0,,0,0,pc,advice,0,1,0,42.312,57.693,4,5,1,1,passed,1,70,0,no,1,5,Enqu�te int�ressante et instructive,3,0.6666666666666666,5,3,2,5,5,6,6,5,3.3333333333333335,4.333333333333333,3,3,4,5,3,3,5,5,4,6,4,3,5,5,4,4,3,3,2,4,1,0,1,5,78.364,15.833333333333334,3.3333333333333335,FR12,1,Q4,30 secs or more,70-79,4. France,0.3076923076923077,0.7,0.8333333333333334,0.5,0.6666666666666666,15.833333333333334,4,1,0
