StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,DistributionChannel,UserLanguage,Q1.2,Q1.3_Browser,Q1.3_Version,Q1.3_Operating System,Q1.3_Resolution,Q2.2_1,Q2.2_2,Q2.2_3,Q2.2_4,Q2.2_5,Q2.3_1,Q2.3_2,Q2.3_3,Q3.2_1,Q3.2_2,Q3.2_3,Q3.2_4,Q3.2_5,Q3.3_1,Q3.3_2,Q3.3_3,Q5.3,Q5.4,Q5.5,Q5.6,Q6.2_1,Q6.2_2,Q6.2_3,Q6.2_4,Q7.2,Q7.3,Q8.3_First Click,Q8.3_Last Click,Q8.3_Page Submit,Q8.3_Click Count,Q8.5_First Click,Q8.5_Last Click,Q8.5_Page Submit,Q8.5_Click Count,Q8.6,Q8.7,Q10.3_First Click,Q10.3_Last Click,Q10.3_Page Submit,Q10.3_Click Count,Q10.5_First Click,Q10.5_Last Click,Q10.5_Page Submit,Q10.5_Click Count,Q10.6,Q10.7,Q138_First Click,Q138_Last Click,Q138_Page Submit,Q138_Click Count,Q141,Q142,Q14.2_First Click,Q14.2_Last Click,Q14.2_Page Submit,Q14.2_Click Count,Q15.2,Q15.3,Q15.4,Q15.5,Q15.6,Q15.7,Q140,Q16.2,Q16.3,Q16.7_1,Q16.7_2,Q16.7_3,Q16.8_1,Q16.8_1_TEXT,Q298,Q17.1,Q17.1_7_TEXT,Q6.3_1,Q6.3_2,Q6.4,Q5.8,Q5.9,Q5.10,Q16.5,Q16.6,Q18.2,Q18.3,Q4.2,Q4.3,Q4.4,Q20.2,Q20.3,Q.20.4,Q20.5,Q18.4,Q18.5,Q19.2_1,Q19.3,Q19.4,Q19.4_12_TEXT,Q19.5,Q19.6,Q19.7,Q19.7_2_TEXT,Q19.8,Q19.9,Q19.9_2_TEXT,Q19.10,Q20.6
2/1/2021 6:42,2/1/2021 6:52,0,100,594,1,2/1/2021 6:52,anonymous,SV,1,Safari iPhone,Unknown,iPhone,375x812,4,4,3,7,2,3,5,7,,,,,,,,,3,6,6,1,,,,,1,1,,,,,,,,,,,17.888,29.166,30.014,3,6.735,17.372,20.159,3,7,6,,,,,,,18.333,43.412,45.737,6,6,5,5,6,6,4,5,2,Jag vill vänta tills det gått minst ett år och se effekterna på andra först,3,2,4,,,2,7,99,,,,7,7,1,2,2,1,4,5,1,2,2,1,Man ser inte alls till individen utan bara till massan,1,1,,53,2,2,,2,1,1,,19,1,,1,
2/1/2021 5:57,2/1/2021 6:53,0,100,3337,1,2/1/2021 6:53,anonymous,SV,1,Opera,73.0.3856.344,Windows NT 10.0,1600x900,,,,,,,,,5,5,5,6,6,4,4,4,,,,,4,6,4,4,5,4,0,0,20.293,0,0,0,33.808,0,6,4,,,,,,,,,,,,,,,,,44.326,44.326,46.431,1,5,4,4,5,5,5,5,4,Har hittills haft anledning att lita på Vaccin,3,3,3,,,1,7,99,6,3,6,,,,2,2,3,3,3,5,5,4,4,,2,2,Nej,66,1,5,,2,8,1,,14,1,,1,
2/1/2021 6:46,2/1/2021 6:53,0,100,433,1,2/1/2021 6:53,anonymous,SV,1,Chrome,88.0.4324.93,Android 10,360x740,1,2,3,4,5,6,7,1,,,,,,,,,2,3,4,5,,,,,6,7,,,,,,,,,,,,,,,,,,,,,2.008,3.142,3.874,2,1,2,3.788,6.353,8.901,3,5,7,1,6,3,4,2,3,Vet dej,4,1,2,,,3,7,99,,,,1,2,3,1,2,3,4,5,6,7,1,2,Vet ej,3,1,,19,1,4,,2,1,1,,19,2,Dari,3,
2/1/2021 6:46,2/1/2021 6:54,0,100,474,1,2/1/2021 6:54,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1536x864,,,,,,,,,6,6,6,6,6,5,6,6,,,,,5,7,4,3,6,4,0,0,15.719,0,0,0,12.598,0,6,5,,,,,,,,,,,,,,,,,0,0,25.611,0,6,5,4,7,6,7,6,4,"för att stoppa smittsprindningen, för att kunna sköta mitt jobb, för att kunna resa utomlands framöver. för att jag vill. för jag ej har hört någon biverkning på det",2,1,2,,,1,7,99,1,1,5,,,,2,2,1,3,3,4,4,1,4,,2,1,,48,1,6,,2,5,1,,21,1,,2,
2/1/2021 6:41,2/1/2021 6:54,0,100,771,1,2/1/2021 6:54,anonymous,SV,1,Chrome,88.0.4324.93,Android 10,412x846,4,4,3,5,4,5,5,5,,,,,,,,,1,7,1,1,,,,,1,1,5.054,5.054,7.501,1,3.189,3.189,4.587,1,7,5,,,,,,,,,,,,,,,,,4.226,7.352,10.8,2,3,7,5,2,4,7,3,4,För att skydda mig själv och andra mot Covid-19 ,3,3,3,,,1,7,99,,,,7,5,5,2,1,1,1,6,3,1,1,1,Litar inte på det.,1,1,,54,1,2,,2,2,1,,12,1,,1,Nej
2/1/2021 6:51,2/1/2021 6:54,0,100,192,1,2/1/2021 6:54,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 6.1,1920x1200,,,,,,,,,5,5,4,6,6,4,6,5,,,,,5,7,6,2,6,5,,,,,,,,,,,,,,,,,,,,,0,0,9.994,0,7,4,0,0,6.545,0,6,5,5,6,6,7,6,4,det är politiker sagt,4,3,4,4,,1,7,99,2,1,7,,,,1,1,7,6,1,4,4,7,5,,3,1,,46,1,6,,2,8,1,,21,1,,1,
2/1/2021 6:47,2/1/2021 6:55,0,100,477,1,2/1/2021 6:55,anonymous,SV,1,Edge,87.0.664.75,Windows NT 10.0,3827x1128,,,,,,,,,3,2,3,4,2,5,5,3,,,,,5,6,2,1,5,5,,,,,,,,,,,0,0,15.439,0,0,0,30.585,0,6,5,,,,,,,0,0,34.985,0,3,4,3,5,5,5,4,4,Det är viktigt att vaccinera sig,3,2,3,,,2,7,99,6,4,5,,,,2,2,4,4,5,3,3,5,4,,1,1,,60,2,6,,2,8,1,,12,1,,1,nej
2/1/2021 6:46,2/1/2021 6:55,0,100,522,1,2/1/2021 6:55,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1587x892,,,,,,,,,7,7,7,7,5,7,7,7,,,,,5,7,6,6,7,7,,,,,,,,,,,0,0,3.801,0,7.531,35.999,36.416,7,6,1,,,,,,,0,0,8.075,0,7,1,1,6,7,7,7,2,Inte prioritet för mig just nu. Jag har isolerat mig väl.,4,4,4,,,2,7,99,7,7,5,,,,1,2,2,2,2,7,7,2,7,,,1,,26,1,6,,2,1,1,,12,1,,3,
2/1/2021 6:43,2/1/2021 6:55,0,100,761,1,2/1/2021 6:55,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1536x864,,,,,,,,,5,5,5,6,2,4,6,6,,,,,5,7,7,7,3,1,,,,,,,,,,,,,,,,,,,,,5.683,5.683,12.436,1,7,6,3.501,3.501,6.684,1,6,1,2,6,6,3,6,4,För att få ett fullgott skydd emot Covid,4,4,4,,,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/1/2021 6:49,2/1/2021 6:55,0,100,401,1,2/1/2021 6:55,anonymous,SV,1,Chrome,88.0.4324.93,Android 10,360x748,1,1,1,1,1,1,1,1,,,,,,,,,4,1,2,4,,,,,4,1,,,,,,,,,,,5.552,7.23,8.344,3,4.585,6.821,7.801,3,4,5,,,,,,,5.799,26.607,27.521,8,1,7,7,1,1,6,1,1,Vill inte ha gift i mig. Tror inte på pandemin,1,1,1,,,4,7,99,,,,1,7,1,1,1,3,3,7,1,1,5,4,,,1,,32,2,6,,2,1,1,,12,2,Tyska ,3,
2/1/2021 6:51,2/1/2021 6:55,0,100,265,1,2/1/2021 6:55,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1920x1080,,,,,,,,,3,3,3,4,4,5,6,5,,,,,3,5,5,2,5,4,0,0,1.153,0,0,0,1.143,0,7,5,,,,,,,,,,,,,,,,,0,0,1.674,0,5,5,5,5,5,4,5,4,............,3,2,3,,,2,7,99,3,3,5,,,,1,2,4,4,4,3,2,4,4,,,1,,62,1,3,,2,1,1,,21,1,,1,---------
2/1/2021 6:46,2/1/2021 6:56,0,100,621,1,2/1/2021 6:56,anonymous,SV,1,Edge,88.0.705.56,Windows NT 10.0,1920x1080,,,,,,,,,4,4,4,7,5,4,4,4,,,,,4,6,4,4,4,4,0,0,22.264,0,0,0,18.513,0,7,3,,,,,,,,,,,,,,,,,0,0,50.665,0,6,3,4,6,6,6,6,4,Så att vi kan börja leva normalt igen och kunna krama och umgås med mina barn och barnbarn. och kanske kunna resa i norden,4,2,4,,,4,7,99,7,2,6,,,,1,2,1,1,1,4,6,3,4,,,1,,56,2,12,komvux,2,3,1,,20,2,Finska,3,nej
2/1/2021 6:49,2/1/2021 6:56,0,100,394,1,2/1/2021 6:56,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1280x720,,,,,,,,,7,7,7,7,6,7,7,7,,,,,5,7,1,1,6,6,0,0,13.744,0,0,0,49.936,0,7,1,,,,,,,,,,,,,,,,,0,0,10.538,0,7,1,1,7,7,7,7,4,Det är självklart för mig att ta vaccinet för att snabbare kunna återgå till ett normalt liv. Det är viktigt för mig att snart kunna resa utomlands till exempel. ,4,4,4,,,1,7,99,4,1,5,,,,2,2,1,7,5,6,6,6,5,,1,1,,31,2,6,,2,8,1,,14,1,,2,
2/1/2021 6:38,2/1/2021 6:57,0,100,1117,1,2/1/2021 6:57,anonymous,SV,1,Edge,88.0.705.56,Windows NT 10.0,1536x864,,,,,,,,,5,5,4,4,3,5,4,4,,,,,4,5,4,3,4,4,,,,,,,,,,,,,,,,,,,,,19.53,19.53,21.588,1,7,6,25.2,25.884,37.958,2,7,5,4,7,7,7,7,4,jag har redan tagit första sprutan,4,4,4,,,3,7,,1,1,5,,,,1,1,5,6,7,6,7,7,6,,1,1,,79,1,3,,2,4,1,,3,1,,1,nej
2/1/2021 6:51,2/1/2021 6:58,0,100,413,1,2/1/2021 6:58,anonymous,SV,1,Chrome,83.0.4103.106,Android 7.0,320x569,6,6,4,7,6,4,5,6,,,,,,,,,7,5,4,2,,,,,6,5,,,,,,,,,,,4.638,20.776,23.405,3,4.412,31.704,36.283,5,7,5,,,,,,,3.015,26.702,30.798,9,7,3,1,5,6,7,7,2,Jag bryr mig inte,1,1,1,,,2,7,99,,,,1,1,7,2,1,2,2,1,6,6,1,5,,2,2,Nej,31,2,6,,2,1,1,,21,1,,1,
2/1/2021 6:50,2/1/2021 6:58,0,100,493,1,2/1/2021 6:58,anonymous,SV,1,Safari,13.1.2,Macintosh,1440x900,,,,,,,,,5,5,6,6,5,5,6,5,,,,,5,6,4,4,5,4,0,0,21.133,0,0,0,16.401,0,6,5,,,,,,,,,,,,,,,,,0,0,21.793,0,5,4,3,6,5,6,5,3,Känns som en skyldighet gentemot samhället trots att man själv inte tillhör en riskgrupp,3,3,3,,,1,7,99,5,2,4,,,,1,2,3,4,6,4,3,4,5,,,2,vid anställning (CV),20,2,5,,2,8,1,,12,1,,1,
2/1/2021 6:43,2/1/2021 6:59,0,100,949,1,2/1/2021 6:59,anonymous,SV,1,Firefox,85,Windows NT 10.0,1920x1080,,,,,,,,,4,4,4,6,6,3,4,4,,,,,3,6,1,4,3,1,0,0,17.198,0,0,0,15.095,0,7,2,,,,,,,,,,,,,,,,,0,0,27.019,0,6,2,2,6,6,7,6,3,"Jag har en försiktig inställning till läkemedel och tillhör inte heller en riskgrupp eller är särskilt utsatt, därför kommer jag att vänta med att ta vaccinet. Då kommer jag också att ha mer tid på mig att göra ett klokt och väl genomtänkt beslut.",4,4,4,,,1,7,99,3,3,7,,,,2,2,2,4,1,4,7,1,4,,1,2,nej,55,,4,,2,4,1,,20,1,,1,
2/1/2021 6:52,2/1/2021 7:00,0,100,441,1,2/1/2021 7:00,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1536x864,,,,,,,,,5,5,5,6,3,5,5,5,,,,,3,6,3,4,5,3,0,0,22.795,0,0,0,12.133,0,6,6,,,,,,,,,,,,,,,,,0,0,28.361,0,5,4,5,5,5,6,5,4,för att skydda mig,4,3,3,,,2,7,99,6,5,5,,,,2,2,5,6,6,5,5,4,5,,1,1,,58,1,4,,2,3,1,,11,1,,1,nej
2/1/2021 6:42,2/1/2021 7:00,0,100,1082,1,2/1/2021 7:00,anonymous,SV,1,Chrome,83.0.4103.106,Android 10,320x694,7,7,7,7,7,7,7,7,,,,,,,,,1,7,1,1,,,,,7,7,,,,,,,,,,,8.223,25.636,27.852,2,5.518,28.001,33.748,7,7,7,,,,,,,5.823,35.355,39.573,8,7,1,7,7,7,7,7,4,Vill inte ha Corona för jag är i en riskgrupp o jag  vill skydda andra oxå.,4,4,4,,,2,7,99,,,,7,7,7,1,2,7,7,2,4,1,1,7,,1,1,,56,2,5,,1,3,1,,12,1,,2,
2/1/2021 6:53,2/1/2021 7:00,0,100,464,1,2/1/2021 7:00,anonymous,SV,1,Safari,4,Android 11,418x976,1,1,1,7,2,1,2,3,,,,,,,,,6,7,7,2,,,,,1,1,,,,,,,,,,,5.654,5.654,8.093,1,4.98,4.98,10.311,1,7,3,,,,,,,2.519,5.652,7.393,2,4,7,1,7,7,6,6,4,Ju fler som vaccinerar sig desto bättre är det ,4,4,3,,,4,7,99,,,,2,1,1,2,2,2,3,7,1,2,5,1,Det finns stor risk att man lägger in politiska algoritmer.,1,1,,56,1,4,,2,8,1,,11,1,,2,
2/1/2021 6:27,2/1/2021 7:01,0,100,2050,1,2/1/2021 7:01,anonymous,SV,1,Safari,14.0.2,Macintosh,1366x768,,,,,,,,,2,1,2,6,3,4,5,3,,,,,4,6,3,4,5,3,,,,,,,,,,,,,,,,,,,,,0.806,0.806,29.425,1,5,6,0.812,0.812,32.733,1,6,5,4,6,6,7,6,4,Vaccinet har uppvisat väldigt goda resultat och när jag blir erbjuden vaccinering kommer än fler att vara vaccinerade och därmed förhoppningsvis fler bieffekter att vara kända. ,3,3,4,,,1,7,99,6,5,6,,,,2,2,2,2,4,4,4,5,3,Det tar inte hänsyn till individen.,,1,,46,2,6,,2,7,1,,17,1,,1,
2/1/2021 6:52,2/1/2021 7:02,0,100,570,1,2/1/2021 7:02,anonymous,SV,1,Edge,88.0.705.56,Windows NT 10.0,1920x1080,,,,,,,,,1,1,1,7,1,1,6,6,,,,,4,7,3,1,3,1,,,,,,,,,,,0,0,29.18,0,15.008,36.943,43.5,4,7,6,,,,,,,0,0,12.403,0,2,6,1,6,6,4,5,4,varför inte? finns ingen anledning alls att  inte ta det,1,1,1,,,1,7,99,7,5,1,,,,2,2,1,1,2,1,2,1,2,"med ai-teknik vet vi inte varför algoritmerna kommer fram till de svar den gör, vi kan inte säga vad den tar hänsyn till",1,1,,32,1,5,,2,7,1,,12,1,,1,
2/1/2021 6:53,2/1/2021 7:02,0,100,511,1,2/1/2021 7:02,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1920x1080,,,,,,,,,5,5,5,4,3,6,3,5,,,,,4,6,2,4,5,4,7.185,7.185,25.951,1,0,0,29.949,0,6,4,,,,,,,,,,,,,,,,,20.91,20.91,43.546,1,3,4,5,3,4,3,4,2,Jag tror inte det är tillräckligt säkert och att allt har gått väldigt fort. ,1,1,2,,,2,7,99,7,5,4,,,,2,1,5,4,4,4,4,4,4,,,1,,34,1,4,,2,1,1,,21,1,,1,inget mera 
2/1/2021 6:57,2/1/2021 7:02,0,100,317,1,2/1/2021 7:02,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1280x720,,,,,,,,,4,4,4,4,2,4,4,4,,,,,6,6,5,4,4,2,0,0,9.221,0,0,0,4.54,0,7,5,,,,,,,,,,,,,,,,,0,0,8.071,0,7,5,2,7,7,5,6,4,tillhör riskgrupp 2 och vill gärna gardera mig mot smitta....,4,4,4,,,4,7,99,5,5,6,,,,1,1,4,4,7,5,5,7,5,,3,1,,72,2,4,,2,4,1,,18,1,,1,nej
2/1/2021 6:55,2/1/2021 7:02,0,100,409,1,2/1/2021 7:02,anonymous,SV,1,Safari,14,Macintosh,1440x900,,,,,,,,,6,6,6,7,6,6,7,6,,,,,4,7,2,3,5,5,0,0,1.685,0,0,0,1.461,0,6,6,,,,,,,,,,,,,,,,,8.805,8.805,12.337,1,7,2,1,6,7,7,7,4,för att jag litar på vaccinet och gör en samhällstjänst,4,4,4,,,4,7,99,6,4,7,,,,2,2,5,5,1,4,6,1,5,,1,1,,26,1,5,,2,1,1,,14,1,,1,
2/1/2021 6:55,2/1/2021 7:03,0,100,497,1,2/1/2021 7:03,anonymous,SV,1,Edge,87.0.664.75,Windows NT 10.0,1920x1080,,,,,,,,,4,4,4,6,4,4,4,4,,,,,6,6,3,4,4,4,,,,,,,,,,,,,,,,,,,,,0,0,13.84,0,5,5,0,0,16.966,0,5,4,3,5,5,5,5,2,Över 65 år,3,3,3,,,2,7,99,4,2,4,,,,2,1,3,3,5,4,4,4,4,,1,1,,66,1,4,,2,5,1,,9,1,,1,
2/1/2021 7:03,2/1/2021 7:06,0,100,169,1,2/1/2021 7:06,anonymous,SV,1,Edge,88.0.705.56,Windows NT 10.0,1366x768,,,,,,,,,4,3,4,5,4,5,4,4,,,,,5,6,5,5,6,5,,,,,,,,,,,2.648,2.648,13.228,1,1.266,1.266,17.697,1,6,6,,,,,,,2.085,2.085,10.063,1,5,4,5,5,5,6,6,3,vet ej,3,2,3,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/1/2021 7:00,2/1/2021 7:06,0,100,418,1,2/1/2021 7:07,anonymous,SV,1,Safari iPhone,12.1.2,iPhone,375x667,5,5,5,6,5,5,5,6,,,,,,,,,3,6,5,1,,,,,2,3,,,,,,,,,,,1.682,6.3,11.038,2,0.937,6.154,10.195,2,5,4,,,,,,,3.634,8.682,18.124,2,6,2,2,6,6,6,6,4,Jag behöver skydd eftersom jag redan har annan allvarlig sjukdom,4,3,4,,,2,7,99,,,,4,3,6,2,2,3,4,5,4,5,2,1,Det alltid går att fiffla med program,2,1,,56,2,5,,2,8,1,,11,1,,3,
2/1/2021 7:01,2/1/2021 7:07,0,100,378,1,2/1/2021 7:07,anonymous,SV,1,Safari iPhone,14.0.2,iPhone,375x812,6,5,6,6,2,6,5,6,,,,,,,,,5,6,4,1,,,,,5,5,0.671,0.671,1.835,1,1.731,1.731,2.998,1,6,5,,,,,,,,,,,,,,,,,1.219,2.485,15.811,2,6,5,5,6,5,4,5,3,Vill hålla mig frisk från corona,2,3,2,,,2,7,99,,,,7,5,6,1,2,3,4,3,5,2,3,5,,2,1,,22,1,4,,2,6,1,,11,1,,1,
2/1/2021 7:00,2/1/2021 7:07,0,100,436,1,2/1/2021 7:07,anonymous,SV,1,Chrome,88.0.4324.93,Android 7.0,360x640,6,5,6,6,6,5,5,6,,,,,,,,,2,3,1,5,,,,,5,3,0.501,1.142,1.54,2,0.868,1.484,1.915,2,7,6,,,,,,,,,,,,,,,,,0.84,2.209,2.501,4,5,5,5,6,7,6,5,2,Med tanke på hur snabbt tillverkningen har gått och biverkningarna är det osannolikt ,3,2,4,,,2,7,99,,,,1,1,7,2,2,3,5,2,5,5,4,5,,1,1,,20,2,4,,1,2,1,,10,2,,3,
2/1/2021 6:51,2/1/2021 7:08,0,100,1071,1,2/1/2021 7:08,anonymous,SV,1,Safari iPad,14.0.2,iPad,768x1024,4,4,4,4,4,4,4,4,,,,,,,,,5,6,3,4,,,,,4,4,,,,,,,,,,,,,,,,,,,,,0,0,13.82,0,5,4,20.121,20.121,21.201,1,5,4,4,5,5,5,5,4,För att jag vill ta vaccin,3,3,3,,,4,7,99,,,,6,6,4,2,2,3,3,4,4,3,4,4,,,1,,44,2,5,,2,7,1,,21,1,,2,
2/1/2021 7:06,2/1/2021 7:08,0,100,129,1,2/1/2021 7:08,anonymous,SV,1,Safari iPhone,Unknown,iPhone,375x667,7,7,5,6,5,6,6,4,,,,,,,,,6,7,5,4,,,,,4,5,0.801,3.51,8.237,3,2.987,3.919,9.863,2,7,6,,,,,,,,,,,,,,,,,0.493,1.458,2.527,2,5,6,4,6,6,6,5,4,Enkelt ,3,4,3,,,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/1/2021 6:56,2/1/2021 7:09,0,100,762,1,2/1/2021 7:09,anonymous,SV,1,Firefox,85,Windows NT 10.0,1280x720,,,,,,,,,3,3,4,7,5,4,5,5,,,,,7,7,2,1,4,4,,,,,,,,,,,0,0,25.216,0,0,0,6.41,0,7,4,,,,,,,0,0,2.72,0,6,1,1,6,6,6,6,3,Jag har en stor förtroende i vakcinet.,3,3,4,,,4,7,99,4,4,4,,,,2,2,2,4,2,4,5,6,4,,1,1,,46,2,5,,1,2,1,,4,2,Kroatiska,3,
2/1/2021 7:06,2/1/2021 7:10,0,100,250,1,2/1/2021 7:10,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1680x1050,,,,,,,,,1,1,1,5,1,4,4,3,,,,,7,3,2,6,6,5,,,,,,,,,,,,,,,,,,,,,0,0,94.768,0,7,5,0,0,2.272,0,6,4,7,5,4,5,6,1,litar ej på att det går att få fram vaccin så snabbt,2,2,3,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/1/2021 6:53,2/1/2021 7:10,0,100,1043,1,2/1/2021 7:10,anonymous,SV,1,Chrome,85.0.4183.127,Android 6.0,1280x800,4,4,4,5,5,4,4,4,,,,,,,,,4,6,3,3,,,,,4,4,44.265,44.265,44.927,1,32.109,32.109,34.477,1,6,4,,,,,,,,,,,,,,,,,53.331,100.613,101.748,3,5,4,3,5,5,4,5,3,Xxxxxxx,4,3,4,,,1,7,99,,,,2,2,5,1,2,1,4,3,4,5,4,4,,1,1,,59,2,4,,2,5,1,,2,1,,2,
2/1/2021 6:21,2/1/2021 7:10,0,100,2964,1,2/1/2021 7:10,anonymous,SV,1,Safari iPhone,14.0.2,iPhone,375x812,6,5,7,5,7,5,5,7,,,,,,,,,5,1,1,4,,,,,4,5,,,,,,,,,,,0.399,0.827,1.545,2,2.632,2.908,3.614,2,5,6,,,,,,,0.407,0.902,1.579,2,4,7,5,4,5,6,6,3,Tror på dom,3,4,1,,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/1/2021 6:57,2/1/2021 7:10,0,100,827,1,2/1/2021 7:10,anonymous,SV,1,Safari iPhone,14.0.2,iPhone,375x812,4,4,4,6,5,7,7,4,,,,,,,,,5,7,3,6,,,,,5,5,6.386,6.386,13.208,1,7.986,9.996,21.527,2,7,7,,,,,,,,,,,,,,,,,8.277,24.052,26.602,3,5,1,2,7,7,7,7,4,"Jag har läst på om vaccinet, metoder som använts och hur det är utformat. Jag litar på forskningen, och har tillit till EMA. Under pandemin har många företag försökt utveckla ett vaccin, och även om man kanske kan tycka att det framställts på kort tid är det ett i högsta grad testat vaccin. Corona är dessutom ett enormt hot mot samhället och ekonomin och jag anser att det ärnett ansvar varje individ har att ta vaccinet. Dessutom har alla läkemedel bieffekter, många är mycket värre än dessa. Jag konsumerar saker varje dag som förmodligen har betydligt sämre bieffekter på min hälsa än detta vaccin asså",4,3,4,,,4,7,99,,,,7,2,4,2,2,4,4,2,7,5,3,4,,,1,,18,2,4,,2,8,1,,12,1,,2,
2/1/2021 6:34,2/1/2021 7:11,0,100,2226,1,2/1/2021 7:11,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1366x768,,,,,,,,,6,6,6,6,6,5,6,6,,,,,6,6,6,2,4,4,,,,,,,,,,,0,0,5.089,0,0,0,10.182,0,6,6,,,,,,,0,0,13.64,0,6,5,5,5,6,5,5,3,Fört till dörren först serverat!,3,3,3,,,3,7,99,4,4,4,,,,2,2,4,5,5,4,6,5,5,,1,2,Hemligt ,65,1,6,,2,5,1,,11,2,Grekiska,3,N/A
2/1/2021 7:05,2/1/2021 7:11,0,100,334,1,2/1/2021 7:11,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1344x840,,,,,,,,,4,4,4,5,5,4,4,4,,,,,3,5,5,2,2,2,,,,,,,,,,,0,0,8.214,0,0,0,2.422,0,7,5,,,,,,,0,0,10.683,0,5,3,3,4,5,4,3,1,jag vill inte vaccinera mig mot covid 19,1,1,1,,,4,7,99,2,3,5,,,,1,2,2,2,4,3,4,5,3,känns inte bra att lita på en maskin,1,1,,54,2,3,,2,2,1,,12,1,,1,
2/1/2021 7:03,2/1/2021 7:11,0,100,483,1,2/1/2021 7:11,anonymous,SV,1,Safari iPhone,14.0.2,iPhone,375x812,4,4,4,5,2,4,4,4,,,,,,,,,5,5,1,2,,,,,2,2,2.387,2.387,15.313,1,2.018,7.249,9.661,4,7,6,,,,,,,,,,,,,,,,,2.88,11.259,16.193,2,7,1,5,7,5,4,7,4,Allt som gör att jag inte får covid-19,4,3,4,,,4,7,99,,,,6,1,4,2,1,2,5,7,7,6,5,4,,2,1,,76,2,6,,2,8,1,,12,1,,1,Nej
2/1/2021 6:52,2/1/2021 7:11,0,100,1162,1,2/1/2021 7:11,anonymous,SV,1,Chrome,88.0.4324.96,Macintosh,1280x800,,,,,,,,,3,3,3,4,2,3,3,3,,,,,6,2,2,6,4,3,,,,,,,,,,,,,,,,,,,,,0,0,52.342,0,7,4,0,0,93.938,0,4,5,5,4,4,6,3,1,"Jag tror inte att det är nyttigt att ta detta vaccin, bättre att boosta sitt immunförsvar istället, det är ett vaccin som tagits fram alldeles för fort och man vet inte vad som händer i kroppen efter att tagit detta vaccin, så jag avstår detta. ",1,2,1,1,,4,7,99,3,3,1,,,,2,1,3,5,7,1,1,5,4,,1,1,,62,2,2,,2,1,1,,12,1,,1,Nej
2/1/2021 7:04,2/1/2021 7:12,0,100,481,1,2/1/2021 7:12,anonymous,SV,1,Edge,88.0.705.56,Windows NT 10.0,1680x1050,,,,,,,,,4,4,4,4,4,4,4,4,,,,,3,5,1,4,4,3,,,,,,,,,,,,,,,,,,,,,0,0,8.133,0,6,5,0,0,7.591,0,5,5,4,5,5,5,5,3,troligtvis ett bra vaccin,3,3,3,,,1,7,99,4,4,5,,,,2,2,5,5,4,3,4,3,4,,2,1,,59,1,5,,2,7,1,,12,1,,2,nej
2/1/2021 7:08,2/1/2021 7:13,0,100,262,1,2/1/2021 7:13,anonymous,SV,1,Chrome,74.0.3729.157,Windows NT 10.0,2752x1152,,,,,,,,,4,4,4,4,4,4,4,4,,,,,4,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,,0,0,1.418,0,6,3,0.718,0.718,1.284,1,3,3,3,5,5,3,5,4,"4559019
",1,1,1,,,4,7,99,4,4,4,,,,1,1,1,1,4,4,4,4,4,,,1,,39,1,5,,2,8,1,,12,1,,3,
2/1/2021 7:10,2/1/2021 7:13,0,100,137,1,2/1/2021 7:13,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1536x864,,,,,,,,,4,3,2,4,6,5,4,3,,,,,4,3,5,4,5,3,,,,,,,,,,,0,0,4.112,0,0,0,1.359,0,5,4,,,,,,,0,0,1.155,0,6,4,5,3,3,3,6,3,jag svarade detta för att vaccin behövs.,3,2,3,,,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/1/2021 6:51,2/1/2021 7:13,0,100,1356,1,2/1/2021 7:13,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1280x720,,,,,,,,,4,5,4,5,4,5,6,5,,,,,5,6,5,5,5,5,0,0,71.259,0,0,0,67.148,0,7,6,,,,,,,,,,,,,,,,,0,0,109.269,0,6,3,4,6,6,6,6,4,Jag är i riskgruppen . Jag har vid tidigare tillfällen haft goda resultat för hela min familj.,4,3,4,,,2,7,99,6,5,6,,,,1,1,4,5,5,6,4,5,4,,,1,,74,2,5,,2,2,1,,21,1,,1,Arbetade på sjukhus under tiden jag studerade
