StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,DistributionChannel,UserLanguage,Q1.2,Q1.3_Browser,Q1.3_Version,Q1.3_Operating System,Q1.3_Resolution,Q2.2_1,Q2.2_2,Q2.2_3,Q2.2_4,Q2.2_5,Q2.3_1,Q2.3_2,Q2.3_3,Q3.2_1,Q3.2_2,Q3.2_3,Q3.2_4,Q3.2_5,Q3.3_1,Q3.3_2,Q3.3_3,Q5.3,Q5.4,Q5.5,Q5.6,Q6.2_1,Q6.2_2,Q6.2_3,Q6.2_4,Q7.2,Q7.3,Q10.3_First Click,Q10.3_Last Click,Q10.3_Page Submit,Q10.3_Click Count,Q10.5_First Click,Q10.5_Last Click,Q10.5_Page Submit,Q10.5_Click Count,Q10.6,Q10.7,Q417_First Click,Q417_Last Click,Q417_Page Submit,Q417_Click Count,Q420,Q421,Q14.2_First Click,Q14.2_Last Click,Q14.2_Page Submit,Q14.2_Click Count,Q15.2,Q15.3,Q15.4,Q15.5,Q15.6,Q15.7,Q16.2,Q16.3,Q16.7_1,Q16.7_2,Q16.7_3,Q16.8_1,Q16.8_1_TEXT,Q298,Q17.1,Q17.1_7_TEXT,Q6.3_1,Q6.3_2,Q6.4,Q5.8,Q5.9,Q5.10,Q16.5,Q16.6,Q18.2,Q18.3,Q4.2,Q4.3,Q4.4,Q20.2,Q20.3,Q20.4,Q20.5,Q18.4,Q18.5,Q19.2_8,Q19.3,Q19.4,Q19.4_9_TEXT,Q19.5,Q19.6,Q19.7,Q19.7_2_TEXT,Q19.8,Q19.9,Q19.9_2_TEXT,Q19.10,Q20.6
1/27/2021 12:23,1/27/2021 12:33,0,100,634,1,1/27/2021 12:33,anonymous,NL,1,Chrome,87.0.4280.142,CrOS x86_64 13505.100.0,1366x768,,,,,,,,,4,4,4,4,4,4,4,4,,,,,4,4,4,4,4,4,1.827,1.827,3.197,1,1.015,1.015,1.81,1,4,4,,,,,,,3.678,5.559,14.731,2,4,4,4,4,4,4,1,"ik ben niet zeker,",4,4,4,,,3,7,99,7,7,7,,,,2,2,5,5,4,4,4,4,4,,,1,,45,3,1,,2,2,1,,2,1,,1,nee bedankt.
1/27/2021 12:24,1/27/2021 12:33,0,100,573,1,1/27/2021 12:33,anonymous,NL,1,Chrome,88.0.4324.93,Android 9,360x720,4,4,5,5,4,4,4,4,,,,,,,,,5,4,4,4,,,,,4,4,2.05,10.205,11.171,7,3.817,7.941,8.989,3,6,6,,,,,,,3.727,25.883,36.532,3,4,5,5,5,5,5,2,Ik laat mij tegen niets inenten.,3,3,3,,,1,7,99,,,,6,6,5,2,2,4,4,4,4,4,5,5,,2,1,,58,1,2,,2,3,1,,3,1,,1,Nee
1/27/2021 11:57,1/27/2021 12:34,0,100,2214,1,1/27/2021 12:34,anonymous,NL,1,Firefox,84,Windows NT 10.0,1280x720,,,,,,,,,6,7,6,7,6,6,7,7,,,,,7,7,3,4,5,5,,,,,,,,,,,0,0,43.13,0,7,2,0,0,77.811,0,7,1,1,7,7,6,4,Als dit vaccin is goedgekeurd waarom zal ik me dan nog zorgen maken over de werking en bijwerkingen ,4,3,3,,,3,7,99,6,6,7,,,,2,2,5,5,3,5,5,3,6,,2,1,,79,1,4,,2,3,1,,9,1,,1,nee
1/27/2021 12:25,1/27/2021 12:34,0,100,532,1,1/27/2021 12:34,anonymous,NL,1,Chrome,87.0.4280.141,Windows NT 10.0,1231x693,,,,,,,,,1,1,1,5,4,1,1,1,,,,,4,5,1,1,5,5,0,0,16.095,0,0,0,17.793,0,6,6,,,,,,,0,0,36.968,0,6,6,6,6,6,6,3,niet veel bijwerkingen,4,3,4,,,2,7,99,7,3,7,,,,1,2,1,1,4,5,2,4,5,,,1,,70,2,1,,2,2,1,,2,1,,1,nvt
1/27/2021 11:55,1/27/2021 12:34,0,100,2361,1,1/27/2021 12:34,anonymous,NL,1,Chrome,86.0.4240.199,CrOS x86_64 13421.102.0,1536x864,,,,,,,,,3,3,3,6,5,3,3,6,,,,,1,2,5,4,5,5,0,0,31.397,0,0,0,45.234,0,6,7,,,,,,,0,0,105.34,0,6,6,7,3,6,6,1,"Ik weet niet zeker wat voor spul er in mijn lichaam gespoten wordt. 
Er zijn onvoldoende bewijzen of het vaccin werkt, hoelang en voor welk soort virus. Komen er in de toekomst andere covid virussen, is dit vaccin dan wel geschikt? ",1,1,1,,,2,7,99,2,3,3,,,,2,2,6,6,2,5,3,6,5,,,1,,54,2,4,,2,7,1,,11,1,,3,Veel succes !!
1/27/2021 12:30,1/27/2021 12:35,0,100,270,1,1/27/2021 12:35,anonymous,NL,1,Edge,88.0.705.50,Windows NT 10.0,1504x1003,,,,,,,,,4,4,4,4,4,4,4,4,,,,,4,3,3,4,4,4,0,0,13.646,0,0.813,0.813,3.226,1,4,4,,,,,,,0,0,2.413,0,4,4,4,4,4,4,2,Is het wel allemaal betrouwbaar,2,2,2,,,3,7,,4,5,4,,,,1,1,3,3,4,4,2,4,4,,,1,,55,2,4,,2,2,1,,13,1,,1,
1/27/2021 12:21,1/27/2021 12:35,0,100,872,1,1/27/2021 12:35,anonymous,NL,1,Chrome,87.0.4280.141,Windows NT 10.0,1260x709,,,,,,,,,3,2,2,5,2,3,2,3,,,,,4,4,3,3,3,3,33.189,33.189,48.492,1,8.647,33.746,35.371,2,5,5,,,,,,,16.112,16.112,17.621,1,4,6,5,5,5,5,3,door vaccin   wordt weer normaal,3,3,3,,,3,7,99,5,5,4,,,,1,2,6,6,4,4,4,5,4,,3,1,,64,2,3,,2,6,1,,3,1,,2,geen
1/27/2021 12:29,1/27/2021 12:36,0,100,378,1,1/27/2021 12:36,anonymous,NL,1,Chrome,88.0.4324.104,Windows NT 10.0,1536x864,,,,,,,,,4,4,4,6,4,4,4,4,,,,,3,6,3,3,4,4,,,,,,,,,,,1.62,1.62,13.197,1,6,4,6.018,6.018,8.021,1,5,3,3,6,6,3,4,"jezelf en anderen beschermen
",4,3,3,,,3,7,99,6,3,6,,,,2,2,3,4,3,4,5,4,4,,2,1,,20,2,5,,2,6,1,,2,1,,1,
1/27/2021 12:14,1/27/2021 12:36,0,100,1330,1,1/27/2021 12:36,anonymous,NL,1,Safari,14.0.1,Macintosh,1680x1050,,,,,,,,,5,5,5,5,3,4,3,4,,,,,6,4,2,5,5,5,,,,,,,,,,,0,0,42.409,0,6,5,0,0,63.416,0,2,7,6,4,4,6,1,"Door de manier waarop dit vaccin werkt moeten de ""spike-eiwitten"" eerst door mijn eigen lichaam worden geproduceerd, om vervolgens door mijn immuunsysteem te worden aangevallen en vernietigd. Dit betekent dat mijn eigen lichaam zichzelf aanvalt na vaccinatie. Dit is een principe waar ik absoluut geen vertrouwen in heb. Ik ga mijn eigen immuunsysteem niet aanzetten mijn eigen lichaam aan te vallen. Punt.  Daarnaast is het vaccin vooralsnog niet getest op diegenen met immuunsysteemproblemen - ik hoop dat dit komt door de erkenning van bovengenoemd probleem. Daarnaast is het ook niet getest op hyper-geevoelige mensen. Die zouden wel eens veel meer last van de vaccinatie kunnen krijgen - en houden...",2,1,1,3,wanneer mijn bezwaren door langdurig gebruik ongegrond blijken over een jaar of tien,1,7,99,4,5,3,,,,2,2,4,6,5,6,6,4,4,,1,1,,61,2,3,,2,2,1,,10,1,,1,"Algoritmen geven een ongewenste  vervlakking van het advies omdat het uitgaat van een ""meerderheid"" in ervaring, maar niet noodzakelijkerwijs in feitelijke waarheid. Met andere woorden, de kans dat dit leidt tot een beter advies is ongeveer even groot als de kans dat het leidt tot een minder goed advies wanneer het algoritme een ""heersende ervaring"" oppikt die geen basis heeft in feitelijke waarheid."
1/27/2021 12:03,1/27/2021 12:37,0,100,2025,1,1/27/2021 12:37,anonymous,NL,1,Safari,4,Android 6.0.1,360x640,6,6,6,5,5,6,5,5,,,,,,,,,4,5,3,4,,,,,7,7,,,,,,,,,,,7.841,59.538,66.176,4,7,2,24.513,104.993,120.663,9,5,2,4,5,4,7,3,"Ik ben nog aan het twijfelen of ik  me zal laten inenten of niet , maar waarschijnlijk ga ik het toch doen en als ik mag kiezen uit inentingen dan kies ik Pfizer- BioNT kiezen.",4,2,3,,,2,7,99,,,,6,4,6,2,2,3,4,1,5,4,5,7,,1,1,,41,2,4,,2,3,1,,12,2,Arabisch,3,
1/27/2021 12:32,1/27/2021 12:38,0,100,378,1,1/27/2021 12:38,anonymous,NL,1,Chrome,83.0.4103.106,Android 11,412x915,5,5,6,6,7,6,6,6,,,,,,,,,7,7,3,7,,,,,5,3,1.294,1.294,2.101,1,3.301,3.301,3.911,1,7,3,,,,,,,5.617,5.617,7.853,1,7,2,2,7,7,6,3,Ik ben jong. Dus als ik aan de beurt ben. Zijn er misschien andere middelen te gebruiken. Plus mijn vriendin is tegen,3,3,4,,,1,7,99,,,,7,7,5,2,1,7,6,5,4,5,6,4,,1,1,,21,1,8,,2,8,1,,11,1,,1,
1/27/2021 11:49,1/27/2021 12:38,0,100,2968,1,1/27/2021 12:38,anonymous,NL,1,Chrome,88.0.4324.93,Android 10,360x760,5,5,5,6,5,5,5,5,,,,,,,,,5,6,5,5,,,,,4,4,2.802,22.819,25.015,6,2.022,18.482,25.562,4,7,5,,,,,,,9.953,36.721,41.579,7,3,5,4,6,6,5,3,Om de risico's te verlagen mbt corona en hopelijk zo de pandemie de kop in te drukken  ,3,3,3,,,2,7,99,,,,7,5,5,2,2,4,4,3,4,5,4,4,,2,1,,38,2,5,,1,6,1,,12,1,,1,
1/27/2021 12:33,1/27/2021 12:39,0,100,356,1,1/27/2021 12:39,anonymous,NL,1,Chrome,88.0.4324.93,Android 10,360x780,3,3,3,4,4,5,2,5,,,,,,,,,2,2,5,2,,,,,4,2,,,,,,,,,,,2.963,11.242,20.449,3,6,6,8.14,9.148,10.517,2,2,3,2,2,4,2,1,Ik vertrouw het niet ,1,2,1,2,,1,7,99,,,,6,3,2,2,2,2,2,4,3,4,3,3,Geen idee ,1,1,,50,1,4,,1,5,1,,2,1,,1,
1/27/2021 12:31,1/27/2021 12:39,0,100,503,1,1/27/2021 12:39,anonymous,NL,1,Safari,4,Android 10,360x740,4,4,4,4,4,4,4,4,,,,,,,,,4,5,4,1,,,,,3,4,6.666,6.666,10.449,1,5.995,7.423,9.061,2,4,4,,,,,,,4.653,5.608,8.6,2,5,4,5,5,4,4,4,"Ik doe het niet voor mezelf, maar voor mijn omgeving",1,1,1,,,3,7,99,,,,5,3,5,2,2,5,6,3,5,3,4,4,,,1,,59,2,4,,1,6,1,,12,1,,2,Nee
1/27/2021 12:16,1/27/2021 12:39,0,100,1379,1,1/27/2021 12:39,anonymous,NL,1,Chrome,83.0.4103.106,Android 10,800x1280,4,5,5,3,3,5,3,4,,,,,,,,,4,3,4,3,,,,,4,3,,,,,,,,,,,80.348,80.348,83.987,1,7,5,0,0,194.077,0,5,4,4,5,5,5,3,"Aan de ene kant wil ik me wel laten inenten maar aan de andere kant weet ik niet of de ik inenting zal helpen, ik heb hu nergens last van en hoe is het na de inenting ik twijfel ontzettend!",2,3,3,,,1,7,99,,,,5,1,3,2,2,6,6,4,3,3,5,6,,1,1,,62,2,4,,2,2,1,,5,1,,1,
1/27/2021 12:33,1/27/2021 12:40,0,100,405,1,1/27/2021 12:40,anonymous,NL,1,Safari,4,Android 7.0,360x640,4,3,3,5,1,3,3,4,,,,,,,,,1,1,4,1,,,,,5,4,1.343,9.194,10.446,3,1.273,2.86,5.505,3,7,7,,,,,,,1.346,2.663,4.712,3,1,7,7,7,3,3,1,Geen rotzooi in mijn lijf ,1,1,1,,,3,7,,,,,1,1,2,2,2,7,7,5,1,3,6,3,Geen ,,1,,69,2,6,,2,4,1,,2,1,,1,Geen 
1/27/2021 12:24,1/27/2021 12:41,0,100,1041,1,1/27/2021 12:41,anonymous,NL,1,Chrome,88.0.4324.104,Windows NT 10.0,1366x768,,,,,,,,,4,4,4,4,4,4,4,4,,,,,2,6,4,2,4,3,5.976,5.976,31.417,1,3.033,30.073,32.161,4,6,4,,,,,,,98.022,98.022,102.465,1,5,3,2,6,6,5,4,als ik specifiek in aanmerking kom voor de Pfizer vaccinatie of welke andere dan ook laat ik mij inenten ,4,4,4,,,2,7,99,5,2,6,,,,2,2,4,5,4,4,4,4,4,,,1,,61,2,4,,1,4,1,,2,1,,1,nee
1/27/2021 12:15,1/27/2021 12:42,0,100,1580,1,1/27/2021 12:42,anonymous,NL,1,Chrome,88.0.4324.93,Android 8.0.0,360x640,4,5,4,6,4,5,5,5,,,,,,,,,5,6,3,3,,,,,2,3,12.625,19.789,402.446,3,1.964,7,8.079,5,6,4,,,,,,,13.29,23.751,26.487,5,5,3,3,6,5,6,4,We willen graag ons normale leven weer oppakken. Daarvoor zullen we het vaccin nodig hebben ,4,2,4,,,1,7,99,,,,5,5,5,2,2,4,7,6,4,3,4,2,Het zijn aannames. ,2,1,,69,2,9,MMS,2,5,1,,3,1,,1,Nvt
1/27/2021 12:32,1/27/2021 12:43,0,100,673,1,1/27/2021 12:43,anonymous,NL,1,Safari,13.1.2,Macintosh,768x1024,,,,,,,,,4,4,4,4,4,3,5,4,,,,,5,5,4,3,4,4,,,,,,,,,,,3.788,3.788,12.701,1,6,4,1.578,25.969,27.065,4,5,7,6,5,4,6,3,Omdat ik in een risicogroep zit ben ik geneigd om te denken dat dit de beste methode is om de ziekte te ontwijken.,2,2,2,,,1,7,99,4,2,5,,,,2,2,4,5,4,6,2,6,5,,2,1,,68,2,4,,2,9,1,,12,1,,1,Nee
1/27/2021 12:12,1/27/2021 12:46,0,100,2074,1,1/27/2021 12:46,anonymous,NL,1,Chrome,87.0.4280.141,Windows NT 10.0,1600x900,,,,,,,,,2,4,4,7,3,4,4,4,,,,,4,7,1,1,1,1,,,,,,,,,,,0,0,50.307,0,7,7,0,0,121.249,0,5,5,4,7,7,7,4,"Alleen met inenten met een vaccin, kan het virus bestreden worden.",4,3,4,,,3,7,99,7,7,7,,,,2,2,5,7,5,1,1,1,1,De programma's welke deze gebruiken kunnen aangepast worden.,1,1,,69,2,2,,2,7,1,,3,1,,1,
1/27/2021 12:33,1/27/2021 12:47,0,100,836,1,1/27/2021 12:47,anonymous,NL,1,Chrome,87.0.4280.152,CrOS x86_64 13505.111.0,1366x768,,,,,,,,,5,5,5,5,5,5,5,5,,,,,5,5,4,4,4,4,0,0,40.174,0,0,0,43.733,0,7,4,,,,,,,0,0,40.691,0,5,3,3,5,5,5,3,"Het lijkt mij dat de lange termijn-effecten van het vaccin nog niet onderzocht konden worden in zo'n korte tijd. Daarnaast heb ik twee auto-immuunziekten en gebruik ik afweerverlagende medicijnen, zodat ik onzeker ben hoe mijn lichaam reageert op dit vaccin.",3,3,3,4,Advies van mijn behandelende specialisten,2,7,99,4,4,5,,,,2,2,4,7,3,4,7,4,4,,1,2,De slachtoffers van de toeslagen-affaire,45,2,3,,2,8,1,,2,1,,1,"Leuke, interessante vragenlijst. Duidelijk. Werkt soepel en laadt snel."
1/27/2021 12:30,1/27/2021 12:47,0,100,1031,1,1/27/2021 12:47,anonymous,NL,1,Edge,87.0.664.75,Windows NT 10.0,1536x864,,,,,,,,,5,4,4,4,5,3,4,5,,,,,3,3,4,4,4,5,,,,,,,,,,,0,0,34.194,0,6,4,62.448,62.448,67.442,1,3,5,4,5,3,5,4,ik vindt het belangrijk om me te laten inenten tegen het virus,3,2,3,,,2,7,99,6,7,6,,,,1,2,4,4,5,4,5,5,5,,1,1,,63,2,4,,2,3,1,,7,1,,1,nee
1/27/2021 12:21,1/27/2021 12:49,0,100,1669,1,1/27/2021 12:49,anonymous,NL,1,Chrome,89.0.4389.15,CrOS x86_64 13729.7.0,1536x864,,,,,,,,,4,4,4,6,4,3,4,4,,,,,4,5,3,4,4,3,,,,,,,,,,,1.177,1.177,125.045,1,5,3,0,0,25.579,0,5,4,3,4,5,4,4,ik werk als icter bij een ggz instelling en kom op alle locaties door het hele land waardoor ik grote kans heb het op te lopen. ik hoop dat dit vaccin mij beschermd en de mensen om mij heen.,3,3,3,,,3,7,99,5,3,5,,,,2,2,3,4,4,3,5,4,4,,2,2,neem belastingdienst die hebben die groepen ook extra onderzocht met flinke gevolgen,33,1,4,,1,7,1,,10,1,,1,nee
1/27/2021 12:29,1/27/2021 12:50,0,100,1248,1,1/27/2021 12:50,anonymous,NL,1,Chrome,87.0.4280.141,Windows NT 10.0,1366x768,,,,,,,,,5,5,5,5,5,6,5,5,,,,,4,4,3,4,3,3,0,0,20.965,0,0,0,88.285,0,7,6,,,,,,,0,0,51.061,0,6,5,6,5,5,5,3,denk ik,3,3,3,,,1,7,,6,5,5,,,,1,2,5,5,3,4,6,4,5,,1,2,hen ik een gevoelvoor,57,1,2,,2,7,1,,13,1,,1,
1/27/2021 12:46,1/27/2021 12:50,0,100,265,1,1/27/2021 12:50,anonymous,NL,1,Chrome,88.0.4324.104,Windows NT 10.0,1920x1080,,,,,,,,,5,6,5,5,6,6,5,6,,,,,6,5,6,6,6,7,,,,,,,,,,,0,0,3.999,0,6,7,0,0,5.247,0,7,7,7,6,7,6,3,Ik laat me zeker inenten,4,3,4,,,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/27/2021 12:36,1/27/2021 12:51,0,100,884,1,1/27/2021 12:51,anonymous,NL,1,Chrome,87.0.4280.141,Windows NT 6.3,1366x768,,,,,,,,,3,3,3,5,5,4,5,5,,,,,5,5,2,2,3,4,0,0,14.338,0,0,0,8.07,0,6,4,,,,,,,0,0,4.116,0,5,4,5,5,5,5,4,het is aangetoont dat het vaccin veilig is en om deze epidemie te beslechten is het belangrijk dat iedereen zich laat inenten.,3,1,3,,,3,7,99,4,2,5,,,,2,2,3,5,3,2,5,5,4,,2,2,nee,55,1,4,,2,8,1,,9,1,,1,goede vragenlijst
1/27/2021 12:42,1/27/2021 12:56,0,100,809,1,1/27/2021 12:56,anonymous,NL,1,Safari iPhone,Unknown,iPhone,414x896,4,4,4,3,2,5,3,5,,,,,,,,,2,3,3,5,,,,,3,3,,,,,,,,,,,41.6,41.6,50.48,1,7,7,30.524,58.153,58.973,3,1,7,7,2,2,6,1,"Ik heb geen vertrouwen in de informatie rondom het vaccin, de beweegredenen en de uiteindelijke uitwerking.",1,1,1,1,,2,7,99,,,,2,4,1,2,2,5,7,5,4,2,5,4,,1,1,,30,2,2,,2,6,1,,10,1,,1,
1/27/2021 12:41,1/27/2021 12:56,0,100,873,1,1/27/2021 12:56,anonymous,NL,1,Chrome,83.0.4103.106,Android 10,412x892,4,4,4,6,5,4,4,4,,,,,,,,,3,6,4,4,,,,,3,3,,,,,,,,,,,1.714,62.48,117.058,3,5,4,7.713,31.808,38.701,5,3,5,4,7,6,5,4,In het belang van bestrijding van de Coronapandemie. Ter bescherming van mijzelf en de mensen om mij heen.,4,3,4,,,2,7,99,,,,6,4,4,2,1,4,5,2,4,5,2,2,Kinderopvangtoeslagaffaire.,,2,Nee,19,2,3,,1,3,1,,10,1,,1,Nee
1/27/2021 12:30,1/27/2021 12:56,0,100,1573,1,1/27/2021 12:56,anonymous,NL,1,Safari iPad,9,iPad,768x1024,4,4,4,6,6,5,6,6,,,,,,,,,3,7,4,2,,,,,6,5,,,,,,,,,,,111.655,111.655,113.201,1,7,3,285.062,285.062,290.582,1,5,5,4,7,7,7,4,"Het geeft me een veilig gevoel, heel belangrijk voor mezelf en om andere mensen in mijn omgeving te beschermen. Ik wil zo graag mijn normale leven terug",3,3,3,1,,1,7,99,,,,7,4,7,2,2,5,6,6,2,6,5,5,,2,1,,60,2,4,,1,3,1,,2,1,,1,Nee
1/27/2021 12:51,1/27/2021 12:57,0,100,342,1,1/27/2021 12:57,anonymous,NL,1,Safari,14.0.2,Macintosh,768x1024,,,,,,,,,4,4,4,4,4,4,4,4,,,,,4,4,4,4,4,4,1.48,3.583,4.528,3,1.267,1.267,2.145,1,5,4,,,,,,,2.822,2.822,3.374,1,4,4,4,5,5,5,3,.,3,3,3,,,3,7,99,5,4,5,,,,2,2,5,5,2,4,5,5,4,,2,1,,41,2,4,,2,9,1,,12,1,,1,
1/27/2021 12:52,1/27/2021 12:57,0,100,302,1,1/27/2021 12:57,anonymous,NL,1,Chrome,87.0.4280.141,Android 10,360x760,5,4,4,4,5,4,4,4,,,,,,,,,5,5,4,4,,,,,3,4,,,,,,,,,,,17.068,21.352,22.365,2,7,4,7.746,9.871,12.675,3,4,3,3,5,4,4,3,"Ik vind het spannend, ben bang voor bijwerkingen zoals onvruchtbaarheid. Maar ik werk in de zorg dus heb eigenlijk geen andere keus ",3,3,2,,,3,7,99,,,,5,2,5,2,2,2,2,4,4,5,4,4,,2,1,,24,2,5,,1,7,1,,3,1,,1,Moeilijke woorden 
1/27/2021 12:49,1/27/2021 12:58,0,100,538,1,1/27/2021 12:58,anonymous,NL,1,Chrome,87.0.4280.141,Macintosh,1280x800,,,,,,,,,5,5,5,6,4,6,6,6,,,,,5,6,3,5,3,3,,,,,,,,,,,0,0,13.556,0,6,3,0,0,54.884,0,4,4,3,5,4,5,2,"Voor mijn gevoel is het veiliger om 2 jaar te wachten, als er wat meer informatie over de eventuele bijwerkingen is ",3,2,3,,,3,7,99,4,3,5,,,,2,1,6,4,2,4,3,3,2,er door 1 fout dan heel veel fout kan gaan ,3,2,nee,31,2,4,,2,4,1,,7,1,,2,
1/27/2021 12:29,1/27/2021 12:58,0,100,1754,1,1/27/2021 12:58,anonymous,NL,1,Chrome,88.0.4324.93,Android 9,360x760,4,4,4,2,3,3,3,3,,,,,,,,,2,3,2,2,,,,,3,3,35.233,62.06,71.237,3,49.147,105.398,106.536,4,4,6,,,,,,,60.272,112.086,127.052,6,3,5,5,4,4,4,2,Het vaccin is veel te snel ontwikkeld. Eerst maar eens afwachten hoe dat uit gaat pakken op lange termijn.,2,2,2,,,2,7,99,,,,3,2,4,1,2,2,1,4,4,3,5,3,er geen menselijk gevoel in zit.,3,1,,58,1,4,,2,2,1,,13,1,,2,Nee. 
1/27/2021 12:56,1/27/2021 13:00,0,100,206,1,1/27/2021 13:00,anonymous,NL,1,Chrome,88.0.4324.93,Android 10,360x800,5,5,5,4,6,5,4,5,,,,,,,,,5,2,3,3,,,,,4,3,,,,,,,,,,,0.577,1.017,1.3,2,4,5,3.915,4.788,5.215,3,5,4,3,4,3,4,3,8k vind het eng voor de mogelijke gevolgen met zwanger raken,2,3,3,1,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/27/2021 12:50,1/27/2021 13:00,0,100,592,1,1/27/2021 13:00,anonymous,NL,1,Safari,14.0.2,Macintosh,768x1024,,,,,,,,,4,4,4,4,3,4,4,4,,,,,5,3,5,3,2,1,,,,,,,,,,,0,0,1.79,0,6,6,0.918,0.918,1.896,1,5,7,7,2,2,6,1,"Convid 20 , convid 21 , convid 22 , mutaties , helpt dit ene vaccin wat nu echt . Men hoopt van wel ,maar zeker weten doen ze het niet .",4,4,4,,"Iedereen hoopt , iedereen geeft advies maar geen zekerheid",1,7,99,4,2,1,,,,2,2,6,6,2,1,1,6,2,Een computer beslist,3,2,Het is bij veel onderzoeken,59,1,4,,2,7,1,,13,1,,1,Nee
1/27/2021 12:53,1/27/2021 13:03,0,100,593,1,1/27/2021 13:03,anonymous,NL,1,Edge,88.0.705.50,Windows NT 10.0,1280x720,,,,,,,,,5,6,6,5,5,4,4,4,,,,,3,5,2,2,5,5,0,0,15.696,0,0,0,25.727,0,6,4,,,,,,,0,0,54.206,0,5,4,4,5,5,4,3,"ik wil graag corona vrij de wereld in kunnen kijken.
",3,2,3,,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/27/2021 12:47,1/27/2021 13:03,0,100,959,1,1/27/2021 13:03,anonymous,NL,1,Safari iPhone,14.0.2,iPhone,390x844,1,1,4,7,1,7,7,7,,,,,,,,,7,7,7,7,,,,,1,1,0.682,7.218,19.045,3,1.27,11.53,21.144,7,7,1,,,,,,,5.646,38.963,38.986,10,7,1,7,7,7,7,4,Ik wil graag weer het normale leven .. en dat het snel zomer word en dat ik niet ziek word door de hitte in de zomer vooral moet ik op passen omdat ik vaak nies en zo snel mogelijk gevaccineerd worden is mijn doel ..  ,4,4,4,4,,2,7,99,,,,7,1,1,1,1,7,7,4,7,1,7,7,,,1,,26,2,4,,1,2,1,,2,1,,3,
1/27/2021 12:58,1/27/2021 13:05,0,100,424,1,1/27/2021 13:05,anonymous,NL,1,Safari iPhone,Unknown,iPhone,414x896,5,4,4,4,4,4,4,4,,,,,,,,,5,6,4,6,,,,,5,4,,,,,,,,,,,32.141,32.757,33.556,2,6,6,1.118,1.118,2.614,1,5,6,4,4,3,3,3,Ik ben bereid wand ik heb een contact beroep dus ik wil weer lekker aan het werk,2,2,2,,,3,7,99,,,,7,6,4,2,1,6,4,4,4,3,4,3,Het in nadeel kan werken voor sommige groepen,2,1,,21,2,4,,2,2,1,,2,1,,1,
1/27/2021 12:34,1/27/2021 13:05,0,100,1892,1,1/27/2021 13:05,anonymous,NL,1,Chrome,88.0.4324.104,Windows NT 10.0,1600x900,,,,,,,,,2,2,2,6,5,6,6,6,,,,,5,5,5,2,3,2,,,,,,,,,,,0,0,246.13,0,7,4,0,0,41.621,0,3,7,4,3,4,5,2,De termijn waarin dit vaccin ontwikkelt is is veel te kort ook al is er gebruik gemaakt van bestaande technieken en kennis. Dus ik ben erg bang voor de gevolgen op de lange termijn. De belangen bij dit vaccin zijn zo groot dat gezondheidsrisico's snel aanvaardbaar worden geacht,3,1,4,,,1,7,99,6,2,3,,,,2,2,5,6,4,2,6,3,2,Bij algoritmen ontbreekt de menselijkheid en sluipen er als je niet oppast grove fouten en misstanden in als er geen goede controle plaatsvindt,1,2,Toeslagenaffaire is mede ontstaan door het gebruik van algoritmen door de belastingdienst,45,1,4,,2,9,1,,3,1,,1,geen
1/27/2021 12:44,1/27/2021 13:05,0,100,1249,1,1/27/2021 13:05,anonymous,NL,1,Edge,18.18363,Windows NT 10.0,1536x864,,,,,,,,,3,3,3,3,4,4,4,4,,,,,2,5,2,1,5,4,,,,,,,,,,,0,0,45.246,0,7,6,0,0,83.313,0,4,4,5,6,6,7,4,ik wil dat we zo snel mogelijk weer terug kunnen naar een normale samenleving.Inenten is de enige uitweg,4,3,4,,,1,7,99,6,4,6,,,,2,2,5,5,3,3,3,5,4,,1,1,,48,1,4,,2,6,1,,12,1,,1,nee
1/27/2021 13:06,1/27/2021 13:07,0,100,109,1,1/27/2021 13:07,anonymous,NL,1,Chrome,83.0.4103.106,Android 10,412x846,4,4,4,4,4,4,4,4,,,,,,,,,4,4,4,4,,,,,4,4,,,,,,,,,,,2.394,2.394,3.512,1,5,4,0.847,0.847,1.81,1,3,4,4,4,4,3,2,Onduidelik,2,3,2,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/27/2021 13:01,1/27/2021 13:10,0,100,492,1,1/27/2021 13:10,anonymous,NL,1,Chrome,87.0.4280.141,Android 9,360x740,3,3,3,5,3,3,5,3,,,,,,,,,3,3,3,3,,,,,6,6,,,,,,,,,,,1.64,2.694,3.266,2,7,6,5.541,6.983,7.74,3,6,3,6,6,6,6,4,ik neem aan dat het alles 100% veilig is,4,4,3,,,1,7,99,,,,7,7,3,1,1,6,6,1,1,1,6,6,,2,1,,47,1,1,,2,6,1,,5,1,,1,was leuk
